,SR01Up_Avg,SR01Dn_Avg,IR01UpCo_Avg,IR01DnCo_Avg,T_RTD (2 m),P_PARO,T_HMP (3 m),rH_HMP (3 m),meanwsp_YWM,meanwdir_YWM,stdwdir_YWM,SWrad_Avg,Temp_Hobo (2 m),RH_Hobo (2 m)
6/7/20 14:00,359.51317,46.15796333,345.0177816,447.6061,15.0476619,938.4376395,14.33895,47.6772,1.203335,197.3739963,0.002199903,413.86505,15.16165,50.059135
6/7/20 15:00,524.96286,69.34235467,345.7373665,482.4990167,16.2987852,937.9910025,15.75495,37.2338,1.130755,198.4565633,0.002174124,556.5138,16.39688167,39.41329333
6/7/20 16:00,357.883945,45.041198,345.919414,441.3729167,15.90345035,937.879478,15.16405,39.6089,1.31776,198.1664184,0.002199903,376.26955,15.646725,42.39207167
6/7/20 17:00,362.6475533,48.48916,346.2746154,451.8838167,15.6530479,937.8391215,15.18025,38.0929,1.292595,198.7768424,0.002174124,403.3735,15.90911167,40.25794167
6/7/20 18:00,304.7205836,44.78650161,346.0144932,431.0831167,14.55481295,938.11796,14.6051,47.0564,1.646165,198.4004247,0.002291505,331.017,14.57469,48.51393667
6/7/20 19:00,130.8821144,12.11757773,343.2134331,389.3352057,13.1523099,938.2100135,12.59485,47.01895,1.499695,198.1038614,0.00224783,114.5986,13.02511667,48.98131167
6/7/20 20:00,76.88987383,6.5221265,349.071795,370.3908667,10.69599875,938.8090235,10.500635,67.7903,1.08049,196.350577,0.002243196,58.612535,10.460235,70.969065
6/7/20 21:00,24.15550367,3.201924167,346.3328501,350.9929833,7.65827186,939.428234,7.477455,72.95695,1.205055,194.5841281,0.002314452,22.868185,7.822515,76.64585
6/7/20 22:00,7.234261,1.031956667,345.9015205,343.58305,6.800741815,939.5612745,6.747635,79.4578,1.172025,191.841888,0.002272859,6.177655,6.865926667,83.29553833
6/7/20 23:00,0.967424,0.644601167,335.9607292,340.2711333,6.03511887,940.1897895,5.85867,81.80215,1.01459,189.52593,0.00237393,0.693235,6.012638333,84.651675
6/8/20 0:00,0.217162333,0.416498167,335.599696,334.8859333,5.5867648,940.484919,5.58666,82.8158,1.042905,189.52593,0.002576399,0.24187,5.563793333,85.93749333
6/8/20 1:00,0.399292833,0.492941333,335.1371648,333.3484833,4.810479285,940.679979,4.750005,89.6045,0.95265,189.7000788,0.002624142,0.548835,4.872346667,91.76418333
6/8/20 2:00,0.83590375,0.481893833,334.6891649,331.2351667,4.41040394,941.080349,4.31585,92.1525,0.946005,190.7218596,0.002663061,0.45775,4.517611667,94.479065
6/8/20 3:00,0.8353355,0.503208667,333.2264133,329.9430667,3.906649525,941.1168225,3.782805,92.0015,0.79631,190.2793632,0.002872073,0.413435,4.169483333,94.798245
6/8/20 4:00,0.406359833,0.713542,330.4859415,327.8501167,4.295120615,941.49433,4.05442,85.7202,1.0118,189.6593657,0.002605276,0.336775,4.509171667,90.26599667
6/8/20 5:00,5.338073167,1.069908333,324.7870498,324.44975,4.064060145,941.623969,4.14252,83.30165,1.213885,188.3942729,0.002585479,3.547645,4.413278333,86.634185
6/8/20 6:00,24.90460233,4.501370833,324.0720648,320.519,3.889344905,941.9508275,4.15598,83.7667,1.23828,188.3942729,0.002789019,20.960215,4.247951667,87.54205167
6/8/20 7:00,85.31090367,6.077655167,323.8129003,321.83045,4.107423835,942.263038,4.11983,84.56395,1.18769,189.8857625,0.002633154,46.0769,4.427208333,87.36695
6/8/20 8:00,236.3081155,18.90261617,317.3468397,336.1559833,4.54654807,942.4349615,4.32445,87.1652,0.97039,186.0462432,0.002956892,188.29315,4.979438333,92.08778333
6/8/20 9:00,277.11656,26.09857017,318.9075941,352.7281667,5.67421612,942.7480845,5.49329,86.7889,0.951535,186.0462432,0.003281541,213.60095,5.951543333,91.232405
6/8/20 10:00,289.2404017,25.67250683,323.5791765,367.3883667,6.214817535,942.770053,5.99397,85.82135,0.954765,187.5483581,0.002654935,287.52325,6.816345,89.81172
6/8/20 11:00,295.168235,31.437469,323.9306019,368.7012833,6.25210561,942.769249,5.8947,85.2455,0.932865,188.3545655,0.002398623,436.41245,6.820276667,88.97356833
6/8/20 12:00,248.5607667,21.7248895,338.5678915,367.8040833,6.22971304,942.8095655,5.95151,84.2317,0.95111,188.3984552,0.002382585,225.7247,6.674621667,87.21672167
6/8/20 13:00,244.6387583,21.20581483,325.2298997,361.4163667,6.0069506,943.019346,5.90787,85.24545,0.901685,188.6587525,0.002382585,167.90945,6.160631667,86.73103667
6/8/20 14:00,221.6997715,19.6633425,332.3429755,372.5482833,6.20475145,943.1451415,6.200325,80.44225,1.012295,190.3957404,0.002423219,165.2363,6.680545,83.98760333
6/8/20 15:00,274.832725,31.3402345,341.5942949,374.2353667,6.75688674,943.4032565,6.52239,80.05555,0.97908,190.0182368,0.002348498,329.63995,7.027263333,84.52995333
6/8/20 16:00,228.0186217,19.45354783,339.8724702,371.40335,6.59203501,943.4300715,6.3831,79.86705,0.88665,189.0378806,0.002334383,197.4677,7.130931667,84.36196333
6/8/20 17:00,228.4279483,20.16332217,339.9633113,370.83935,6.636022585,943.416473,6.43247,80.70035,1.019705,191.4742172,0.002379641,204.60825,6.941673333,84.75476833
6/8/20 18:00,219.0978467,18.7215105,339.7476432,366.5149724,6.536434015,943.2571775,6.26937,80.2425,0.91124,191.4693116,0.002313598,173.25315,6.941318333,84.619165
6/8/20 19:00,254.6535767,20.12343933,330.9017688,356.0196167,5.85775169,942.985178,5.903665,80.13115,0.930245,192.3651443,0.002331918,171.48935,6.249706667,84.28206333
6/8/20 20:00,215.7428967,19.60167817,323.3195385,350.4063667,5.204012555,942.951159,5.031425,85.9932,0.9076,188.1314724,0.002475552,131.210655,5.828143333,89.824605
6/8/20 21:00,181.10594,16.368675,323.7199794,343.2515833,4.80514988,942.82792,4.645135,81.577,1.003405,189.3385519,0.002391711,131.737585,5.499876667,84.87449833
6/8/20 22:00,55.44576034,4.0984855,324.2109061,326.8845,4.150471145,942.908233,4.178035,82.44925,0.9041,187.1137161,0.002467442,41.163065,4.574005,85.95187
6/8/20 23:00,26.86195683,2.949751167,320.2727686,325.2187,3.64947864,943.1497645,3.63121,86.8519,0.802935,180.6446831,0.002629675,21.503715,3.812195,91.42540333
6/9/20 0:00,5.495202167,0.826384167,320.3096883,321.4321333,3.726521905,943.0819165,3.69648,90.0155,0.90658,186.438808,0.00291754,3.80986,4.027066667,93.42993833
6/9/20 1:00,1.062868333,0.673947667,318.3794027,320.8637333,3.441985805,943.1190555,3.468775,90.5299,0.899575,187.6844566,0.003060877,0.768345,3.780776667,94.36949833
6/9/20 2:00,2.915090333,0.790875333,310.9609444,319.4178167,3.51190646,942.8459005,3.57404,89.911,0.956255,189.0948219,0.003825344,1.10918,3.900821667,93.98513833
6/9/20 3:00,2.750903333,0.8288075,310.0158583,317.73935,3.59472464,942.716369,3.49541,90.2869,1.030445,187.7479185,0.003694503,0.82556,3.824883333,93.771285
6/9/20 4:00,7.3772175,0.842939333,311.6146981,318.47785,3.57599253,942.497188,3.436415,90.8399,1.03162,188.0751053,0.003621302,3.462575,3.760256667,94.00880667
6/9/20 5:00,32.03667467,4.283002667,310.3933752,319.7868333,3.494338735,942.395396,3.526815,90.6779,0.91605,186.6592434,0.003558909,23.686375,3.819618333,94.01987833
6/9/20 6:00,228.761925,20.72065367,304.7924711,334.2938333,4.181657865,941.76342,4.25342,92.1919,0.80598,181.2631562,0.003405533,196.542005,4.691663333,95.186445
6/9/20 7:00,327.9548333,36.4982915,287.0867547,354.6207667,4.8119591,941.4098105,4.66625,90.5744,0.92907,183.8601378,0.003494969,354.6827,5.261623333,94.048345
6/9/20 8:00,338.6575017,31.28568767,305.9311985,374.3787333,6.491398485,941.058411,5.775895,80.05025,0.74994,180.3843858,0.002823574,296.1673,6.814243333,82.67082333
6/9/20 9:00,387.8984183,33.13448117,312.4680881,381.70065,7.14739317,940.795334,6.607495,77.1468,0.807535,182.4387223,0.0024303,462.1533,7.531163333,80.43804
6/9/20 10:00,494.7407,53.38386283,332.7121039,394.3301667,9.020693525,940.5778375,7.956775,75.22625,0.676515,190.7697601,0.002337264,474.7424,8.603118333,79.355995
6/9/20 11:00,586.8606167,66.20848133,314.6034924,403.97225,9.923234795,940.2325305,9.09353,73.1227,0.659595,190.1680963,0.002343061,566.66245,9.57463,77.47108667
6/9/20 12:00,566.47495,57.52672066,334.8881739,409.99545,10.57508555,940.1040375,9.670295,63.7616,0.690765,191.7815164,0.002352187,597.7685,9.973358333,66.70583167
6/9/20 13:00,434.5985867,56.800745,338.2785988,434.6787667,10.98217566,939.3653605,10.633895,57.91855,0.82664,193.4273041,0.002286101,506.0025,11.12395667,60.69647583
6/9/20 14:00,676.80665,76.83664483,329.6532569,449.8977833,12.20287169,939.15851,11.6019,50.56125,0.931435,196.4475625,0.002242334,662.5475,12.215175,51.46139167
6/9/20 15:00,658.6908167,86.19398833,322.3059307,473.4262167,14.89121085,938.5383415,13.97705,43.7565,1.17141,196.7837136,0.002221143,722.465,14.33726167,46.62612667
6/9/20 16:00,663.3730667,85.92610833,322.8348043,474.4643667,15.5975121,937.8887275,14.8496,42.58905,1.20138,196.4847946,0.002199903,754.8515,15.43010333,44.85047
6/9/20 17:00,650.28375,82.39404833,322.7585344,472.7060167,15.7899057,937.343672,15.09965,42.6126,1.256185,195.106095,0.002199903,703.1805,15.57297833,43.99841667
6/9/20 18:00,636.851265,76.5825685,317.6659642,454.5803,14.77353281,937.178724,13.92525,46.0361,1.096,195.6737814,0.002204518,607.57185,14.673845,48.19544833
6/9/20 19:00,645.5678,74.71183683,316.2223612,443.2617667,14.7550128,936.735378,13.66995,46.22395,0.853565,192.2691679,0.002228347,637.187,14.532495,48.8124
6/9/20 20:00,574.9667,64.16777433,309.6239859,419.4765944,14.01878875,936.6108665,13.16425,50.83055,0.895825,191.7671121,0.002219221,399.66905,13.69249,52.17322333
6/9/20 21:00,484.7107652,47.63610933,307.7845449,373.2695333,11.36973969,936.592317,10.78707,55.9775,1.261455,191.4735978,0.002219221,415.888,11.06352667,57.14060667
6/9/20 22:00,433.9817427,45.73325667,301.4323522,377.6448417,8.38402246,936.759944,8.030885,62.65785,1.225695,191.0148811,0.002461604,417.967105,9.056665,64.45954
6/9/20 23:00,15.38387433,2.577785167,294.1848724,334.9053333,6.38394251,937.3030585,6.377085,70.22325,1.26568,189.6829486,0.002386929,13.812705,6.543823333,72.37463333
6/10/20 0:00,4.703543,1.164617667,289.8920992,325.67515,4.833477075,937.7461115,4.79997,72.52745,1.1847,186.2150314,0.002554272,2.38239,4.950948333,74.806005
6/10/20 1:00,0.971289,0.9719175,287.3089202,320.98845,4.53428858,938.376673,4.467605,73.8412,1.20448,184.9485602,0.00263953,0.41213,4.702128333,76.39217833
6/10/20 2:00,4.900376001,2.996872833,281.9584023,319.0215333,4.118682865,938.4570105,4.025745,77.8755,1.150705,182.315486,0.002649923,0.77629,4.230216667,81.47474333
6/10/20 3:00,4.457317001,3.019926167,277.0803613,316.0346,3.76481935,939.163631,3.67869,79.13995,1.08226,185.9164907,0.00266697,0.383525,3.716786667,82.067835
6/10/20 4:00,8.708538001,3.461068167,279.0347152,316.2335,3.59548444,939.6519465,3.623535,79.17595,1.040065,185.2727306,0.002506174,2.65248,3.841498333,81.85201167
6/10/20 5:00,34.492436,6.189619,277.3796819,316.1583667,3.513928675,939.8426625,3.36436,80.33245,1.040305,183.2018952,0.002508756,23.832775,3.572525,83.54727833
6/10/20 6:00,147.88085,13.30301983,276.5482211,317.3964833,3.40958696,940.4397845,3.47126,80.3076,1.02119,182.6245786,0.002466991,55.18415,3.574275,82.89911333
6/10/20 7:00,283.8813933,27.2521425,283.3004668,336.7712833,4.6208406,940.8710015,4.480725,77.41185,0.89263,180.48582,0.002545917,249.12605,5.098058333,80.42141167
6/10/20 8:00,308.6932617,25.54045167,317.001307,369.3856667,6.60187846,941.0333995,6.399565,78.45395,0.852045,185.2610488,0.002512085,256.93095,7.257136667,81.96945333
6/10/20 9:00,244.5633517,26.92389517,325.8970354,370.7662833,7.99021733,941.7134485,7.87399,71.53175,0.93383,186.8117046,0.002309215,300.43495,8.28538,73.856515
6/10/20 10:00,344.8584417,30.81625233,334.4837167,389.2956167,10.06110158,942.000626,9.762015,69.5457,1.01647,190.0033237,0.002274028,362.361,10.21289833,71.66919833
6/10/20 11:00,567.1100417,56.62059267,333.183252,407.7481833,11.44363443,942.3477335,10.71534,63.53185,1.0186,189.0146299,0.002263116,564.4575,11.674325,65.72375167
6/10/20 12:00,410.5065617,42.5283975,336.5430653,411.7889833,12.43016781,942.4854885,11.71905,60.0065,1.22241,194.3504305,0.002248193,443.93295,12.08788333,62.718095
6/10/20 13:00,685.0998433,82.04657383,328.6096554,457.472,14.34535864,942.81305,13.50695,54.5391,0.755195,196.9337895,0.002238001,718.907,14.49933667,55.25634
6/10/20 14:00,694.3799217,88.635495,336.8172037,489.1497,16.37316705,942.6628225,15.8707,49.91695,0.93953,198.5736101,0.002247726,736.225,16.48118,50.90691667
6/10/20 15:00,671.5163167,85.581665,345.6952969,490.4145667,16.77833095,942.7650185,16.007,45.89345,1.04572,198.8701734,0.002180149,613.3745,16.732575,47.76812333
6/10/20 16:00,351.6143508,43.55597694,358.7595932,418.80715,14.13734107,943.1955565,13.60955,55.72565,1.053285,194.8245775,0.002194066,401.59055,13.78389167,59.38823833
6/10/20 17:00,322.3627267,28.24038117,334.6530005,392.7908667,12.17570924,943.3751975,11.73425,59.4564,1.31913,196.1479158,0.002213288,297.78915,12.23619167,64.50188667
6/10/20 18:00,355.5352183,39.9263155,332.7827782,398.7539833,12.29212557,943.666874,11.6952,58.4434,1.417505,196.1479158,0.002267677,293.338,12.099695,62.14167
6/10/20 19:00,329.4026147,40.27537367,344.0043058,415.07745,12.26630672,943.963089,11.7592,57.2287,1.433455,195.319538,0.002213288,347.56535,12.37513167,60.23817167
6/10/20 20:00,275.7354852,30.750272,345.7980998,400.1535167,12.2086921,944.138818,11.7494,63.03825,1.10188,194.1703297,0.002257319,312.3034,12.04475667,65.311695
6/10/20 21:00,99.97455051,10.93180613,347.972354,373.3929057,10.08360989,944.3988605,10.093355,68.07505,1.2747,194.4355126,0.002236034,123.4135,10.36562833,71.42601333
6/10/20 22:00,46.76882933,7.764543833,348.6746436,364.1506833,9.534079815,945.0636305,9.324715,67.1091,1.227615,194.4355126,0.002236034,49.134755,9.569666667,70.31696167
6/10/20 23:00,5.414365667,1.010952833,335.5392154,347.8876167,7.67768832,945.5531355,7.16425,71.00745,1.313,189.563109,0.002489298,4.74192,7.643138333,74.12123833
6/11/20 0:00,3.092938333,0.469327833,334.993304,340.9276667,6.98905218,946.037674,6.754285,72.3644,1.288185,193.5892209,0.002460933,2.439935,7.121548333,76.304505
6/11/20 1:00,0.123107667,0.450387667,335.0398864,337.7910167,5.65119366,946.3233745,5.616935,79.3715,1.155365,186.3540826,0.002661822,0.16775,5.937021667,82.35755667
6/11/20 2:00,0.610800833,0.557766167,334.9859612,333.9476833,5.21390378,946.995171,5.239435,83.27995,1.043365,186.9408598,0.002637243,0.301685,5.44592,85.52917333
6/11/20 3:00,0.165987167,0.611101833,335.4885145,333.30775,5.073127805,947.150199,5.189,83.372,1.15763,192.045245,0.002554479,0.325055,5.327443333,86.29502333
6/11/20 4:00,0.236334167,0.6368845,335.0777753,333.7059333,4.60334776,947.1387815,4.752565,85.9078,1.148855,192.3543377,0.002669473,0.33551,4.855598333,89.267975
6/11/20 5:00,21.6067845,1.909137,334.8404919,332.2734667,4.5661855,947.263043,4.323925,92.0905,0.83851,184.1831245,0.002610687,15.53546,4.734375,94.443385
6/11/20 6:00,59.00829317,4.9710055,335.1524923,337.8539167,5.20224671,947.4020775,5.162055,85.4219,1.13207,185.6430966,0.002485537,40.10558,5.488805,88.52373833
6/11/20 7:00,121.05967,10.71364367,335.5003257,347.4772833,5.93403614,947.6250265,5.50624,83.14725,0.96804,184.4943713,0.002497544,94.121,5.85234,88.122985
6/11/20 8:00,177.1503667,13.6163795,337.038866,351.7539833,6.464330295,947.6348115,6.06705,83.8981,0.884245,186.3136319,0.00240545,147.87795,6.463565,88.464195
6/11/20 9:00,234.098985,19.27294623,343.7861545,362.4532167,6.924234175,947.7537585,6.587125,82.6158,0.98238,184.4943713,0.002497544,177.37215,7.118983333,86.75021667
6/11/20 10:00,443.461485,47.94656667,345.5658352,403.2864833,9.73974841,947.4755735,9.186945,77.6259,0.79646,185.9435019,0.002436298,548.966,9.474998333,81.37334667
6/11/20 11:00,435.2707172,50.65272867,345.8531373,401.6646833,10.87928216,947.3388175,10.38665,69.17055,0.87426,193.1984746,0.002272242,471.40225,11.04253833,72.051595
6/11/20 12:00,380.9892467,43.95702317,343.8273877,407.09795,11.31426256,947.3157955,10.939,65.52405,1.269365,194.0466764,0.002248193,378.70375,11.42728167,66.55702333
6/11/20 13:00,440.8204833,49.387423,342.1256339,421.8243667,11.42909591,947.298648,11.06955,64.71525,1.635705,197.4451574,0.0022362,497.26575,11.58122333,66.48930167
6/11/20 14:00,460.3374833,51.85677967,341.1276948,423.4379167,11.77515791,947.201998,11.35945,59.6368,1.54603,198.9181283,0.002248359,493.00475,11.69627333,62.191885
6/11/20 15:00,462.73023,53.66407333,343.2888007,429.5853833,13.21128551,947.1440535,12.54265,55.03415,1.601315,196.0628337,0.002248359,465.23,13.02705,57.299865
6/11/20 16:00,515.9464567,81.85076,332.8794144,480.68965,15.85995865,946.8299535,15.1384,47.1158,1.454275,198.5367562,0.002186445,596.24665,16.30289167,48.11984833
6/11/20 17:00,737.9226667,93.47966,328.3474285,485.3004,16.78801855,946.582937,15.8651,41.95315,0.941925,197.3628313,0.002195571,769.092,16.63919333,42.44929333
6/11/20 18:00,660.8676067,77.18783517,325.4309728,456.70445,16.84530325,945.9798825,15.96095,43.6737,1.12465,197.8081187,0.002195571,649.2275,16.692755,45.62559
6/11/20 19:00,609.6834333,59.642143,324.5714015,443.5436667,15.8278645,945.5873675,15.3374,41.6733,1.462615,196.7707463,0.002186445,638.45335,16.03687667,43.491895
6/11/20 20:00,452.8815413,45.81705522,312.0591646,407.9362944,14.260759,946.097588,13.64305,48.7693,1.325015,194.8023818,0.002229811,281.67975,14.42475833,51.37413667
6/11/20 21:00,57.47104833,8.959354104,309.5593308,374.1622667,12.63284489,946.643547,12.19145,50.87065,1.322855,193.219629,0.002229811,86.6193,12.41866,52.304035
6/11/20 22:00,74.73067767,12.8627864,307.5387258,368.1381333,10.17715749,946.7759805,10.28649,57.4802,1.499455,195.1268818,0.002281351,88.031915,10.26483667,59.877095
6/11/20 23:00,2.602360333,1.200047333,304.2013189,347.1819,8.021588705,947.3339365,8.07655,62.0878,1.449745,192.1412642,0.002359358,3.731265,8.518241667,65.13349
6/12/20 0:00,0.939792667,1.229661833,296.808678,335.6451,6.849981705,947.610027,6.81638,70.1433,1.47306,191.8375101,0.002409117,0.646365,6.989273333,72.53603833
6/12/20 1:00,0.605303167,0.954400333,294.570958,328.1064333,5.912894285,947.8396215,5.92247,72.4657,1.3004,189.649437,0.002668414,0.0936,6.024885,73.79676167
6/12/20 2:00,0.262391667,1.019458333,291.580428,323.30325,5.058927525,948.212054,5.122485,74.99455,1.25348,187.3056957,0.002636465,0.18727,5.17291,77.97641667
6/12/20 3:00,0.109042333,1.004091,289.6268021,322.3008333,5.198058075,948.2336335,5.237565,72.058,1.23875,188.2751603,0.002512773,0.137835,5.20585,73.887975
6/12/20 4:00,6.841957,1.541488,286.1651477,320.3379333,4.89846371,948.431381,5.01164,72.4879,1.24873,187.9485248,0.002530606,4.458515,4.872013333,74.17467167
6/12/20 5:00,28.594155,4.216878167,284.3160062,320.4644333,4.610901995,948.6863335,4.5634,76.1035,1.150085,184.489484,0.002491423,22.39356,4.825616667,79.51615333
6/12/20 6:00,140.1740267,11.36236983,283.8293254,321.6847167,4.60929657,948.725207,4.7006,76.9262,1.149545,183.9063698,0.002491423,44.447565,4.962971667,80.38363333
6/12/20 7:00,401.05532,44.28076117,289.8397353,363.8129333,6.726478305,948.542565,6.57391,74.87765,1.03294,187.7954183,0.002444603,416.18985,6.970738333,77.91517333
6/12/20 8:00,502.62447,53.48622283,299.7994437,371.98155,7.62335251,948.5446105,7.224925,74.81145,1.08634,179.6118064,0.002497416,477.7275,8.30131,77.29668833
6/12/20 9:00,477.0389567,49.16534233,316.8331305,399.1317333,10.11742895,948.4554675,9.51182,68.57685,0.9142,187.4701925,0.002287566,495.14835,10.174425,71.25669167
6/12/20 10:00,294.34113,28.0184135,331.1614849,383.2272167,9.266371985,948.353896,8.609555,68.05405,1.12089,187.6999701,0.002329863,246.0522,9.268028333,71.60436
6/12/20 11:00,374.1925053,42.11652117,344.8432974,397.5026889,10.39419484,948.339545,9.9054,63.6265,1.10388,192.4491679,0.002272242,413.61525,10.443615,66.62303333
6/12/20 12:00,529.0831133,64.60913133,337.3593623,450.2820833,13.72668379,947.4509835,12.94275,56.7051,0.85843,196.3049809,0.002228876,650.91425,13.73151667,59.46412083
6/12/20 13:00,82.71386817,10.16582217,349.2162921,365.5012917,9.55889729,947.1848325,9.449745,67.28255,1.26592,193.636798,0.00224516,73.13836,9.503183333,70.88861667
6/12/20 14:00,365.0477117,38.9143815,356.0907131,397.8349333,10.29846214,947.3395445,9.85121,76.6771,1.167585,194.1317585,0.002236034,453.3095,10.49638833,80.92014167
6/12/20 15:00,666.2498667,81.93971333,338.7142346,467.9459,14.05103219,946.557932,13.19402,62.2844,0.65239,196.5574528,0.002238001,645.05825,13.965435,65.31877
6/12/20 16:00,645.41955,78.72373133,334.6408719,478.7373333,16.14508645,945.670279,15.2055,53.9659,1.07505,198.5367562,0.002193971,673.7351,16.00348667,55.11167
6/12/20 17:00,758.1427333,92.231545,334.2381444,476.8434167,16.67846165,945.1845235,16.0859,44.2744,1.17592,198.5367562,0.00215154,742.9956,16.90377,44.54608333
6/12/20 18:00,650.36855,78.75143867,329.7738291,455.1532167,15.9963451,944.9247075,15.49995,45.35005,1.078055,196.5094626,0.002195571,719.963,16.01554333,47.54656333
6/12/20 19:00,614.2264333,67.44349617,320.3316695,435.8661,15.68429447,944.5156235,15.05015,46.11665,0.958655,196.1269979,0.002195571,634.038,15.54134667,47.80026833
6/12/20 20:00,462.340855,47.72600967,312.3181401,405.0497111,13.29922793,944.228,13.16,51.4628,1.360705,193.7060979,0.002220685,284.1291,13.55661333,53.37432333
6/12/20 21:00,79.535785,13.8401495,308.7123204,371.6966,11.50183585,944.0198535,11.17305,54.95665,1.30255,193.5889706,0.002220685,74.69345,11.333695,55.74087333
6/12/20 22:00,24.5878735,5.5497195,306.6647354,359.5585583,9.5767968,944.1671755,9.363795,58.51555,1.46226,193.9211223,0.002359358,26.28778,9.471621667,60.53016667
6/12/20 23:00,1.955305167,1.223476333,300.6499947,342.4557667,7.234233395,944.3474505,7.08887,69.05285,1.1977,190.1495202,0.002307078,5.549265,7.38563,71.70617333
6/13/20 0:00,3.630497834,1.244680833,294.8553907,331.0324667,6.2225996,944.401799,6.215095,70.12295,1.249445,192.4972916,0.002429426,2.25813,6.360666667,71.533375
6/13/20 1:00,1.083726833,0.98189,300.6878444,329.1043667,5.763769475,944.075399,5.697725,71.3186,1.362125,189.5805382,0.00263881,0.699415,5.942246667,73.69472333
6/13/20 2:00,0.1322075,0.908708167,292.9493653,325.71835,5.34794941,944.024898,5.35824,70.2284,1.307155,189.3860275,0.002677345,0.0936,5.593116667,72.382575
6/13/20 3:00,0.1701185,1.0172115,291.9335054,324.8339333,5.39443039,944.2883995,5.30496,70.87475,1.376155,190.9420771,0.00265994,0.1495,5.606968333,73.46438333
6/13/20 4:00,3.405392,1.108355667,290.4822886,322.76595,4.870631705,944.2466225,4.84392,72.68195,1.19363,187.4594933,0.002465083,2.185995,4.977975,76.16676833
6/13/20 5:00,29.25152633,3.97956,282.5250604,320.4281833,4.396081495,944.1417455,4.34263,78.21895,1.116395,183.5509311,0.002466338,23.086855,4.574448333,81.43496333
6/13/20 6:00,128.9742513,10.55243733,288.295377,323.1664,4.98072807,944.098469,5.072555,76.36945,1.243795,191.5442174,0.0024452,38.01353,5.025226667,78.78226
6/13/20 7:00,394.3004,42.49379783,290.7519529,363.4615167,6.434502885,943.8076115,6.08165,73.3104,1.073165,187.5209821,0.002491423,366.22965,7.119861667,77.112715
6/13/20 8:00,477.7783653,51.01106633,295.3387223,375.72115,7.88355958,943.796972,7.726385,73.87665,0.918005,190.4972506,0.002438296,430.479015,8.382558333,76.44910833
6/13/20 9:00,562.2598587,57.82696833,308.2911143,388.58095,10.16574049,943.4621295,9.908295,69.30355,0.982645,189.3336026,0.002272242,553.6232,10.540185,70.910455
6/13/20 10:00,666.6191167,79.55127117,315.3828068,438.6297833,12.99909189,942.9068855,12.1928,57.4954,1.011475,192.5098917,0.002269974,654.6415,13.09299833,58.75966583
6/13/20 11:00,635.6426883,80.3150385,321.2666007,445.1789,13.39027943,942.2831715,12.8952,55.117,1.17952,193.3011975,0.002228876,707.413,13.79679667,56.5739925
6/13/20 12:00,820.64915,98.21441834,327.0315572,485.7868,16.30746725,941.434391,15.4295,48.96,0.91047,197.3009312,0.002193971,828.153,16.11028833,49.88649667
6/13/20 13:00,767.0965333,97.0545105,333.9111746,488.9275,16.7551041,940.5975625,16.08015,44.22185,1.068955,198.2764588,0.002199903,766.4735,16.91576167,45.56414167
6/13/20 14:00,751.0643,92.83664333,336.4443854,491.9114833,17.16670265,939.9554995,16.5428,42.2104,1.193305,198.2764588,0.002199903,719.285,17.33459667,42.481345
6/13/20 15:00,633.87815,85.18499166,337.1761102,498.1855,18.2404548,939.3158315,17.8057,36.8719,1.51791,199.4034276,0.002209029,660.2631,18.31151667,38.22309667
6/13/20 16:00,577.7067167,76.064698,345.9569513,487.5747333,18.34733745,939.0098395,18.0092,33.0025,1.649975,203.1103198,0.002254468,622.7021,18.51215,34.80464667
6/13/20 17:00,498.5312667,63.65848367,345.8559076,476.6374667,17.7576457,938.4672755,16.825,35.0235,1.68518,202.5540938,0.002245342,579.0221,17.42802,37.58139167
6/13/20 18:00,354.8044367,52.46724,335.2125589,436.1311667,15.72599165,937.8893715,15.1393,35.62825,1.84406,202.4405911,0.002219387,394.4496,16.274975,38.21581333
6/13/20 19:00,290.8395233,38.36671089,341.3269313,422.4652,14.5819111,937.7558335,14.0943,43.6354,1.82639,201.0061064,0.002238704,293.6565,14.52617667,45.07061333
6/13/20 20:00,75.22138133,6.598058833,354.7951266,361.42005,11.39814878,938.6851395,11.386975,59.1398,1.614695,198.4500979,0.002438494,74.2296,11.45345333,62.49532
6/13/20 21:00,107.3464955,13.5886229,351.2315958,369.0732333,10.38789783,938.7537395,10.613675,67.854,1.45761,198.7650635,0.002263232,94.05727,10.58393167,71.523845
6/13/20 22:00,41.7913695,6.084948167,335.8733144,360.9532667,8.62180626,938.823242,8.597325,71.2805,1.136945,193.8714612,0.002261652,46.44926,8.886041667,73.521235
6/13/20 23:00,3.514348,0.6957175,335.914333,347.6222667,7.69388413,939.117467,7.829635,70.4501,1.30665,193.6590536,0.002320313,1.89893,7.824685,74.29754833
6/14/20 0:00,0.511114333,0.4990935,335.8560975,341.0609833,6.99615907,939.564409,7.00984,72.709,1.073355,193.3765006,0.002321999,0.224955,7.269931667,74.81882
6/14/20 1:00,2.6884725,0.517704333,336.1627406,340.6662167,6.87589759,939.999908,6.695835,76.7452,1.37089,193.5930877,0.002403856,1.20421,6.822535,79.64164333
6/14/20 2:00,0.052666083,0.4452565,336.4430744,341.35525,6.84754026,939.970327,6.80925,76.44325,1.32785,194.495232,0.002406747,0.089725,6.95251,80.46792333
