,SWin,SWout,LWin,LWout,T_RTD,P,T_HMP,RH_HMP,Wspd,Wdir,SWin_global,T_Hobo,RH_Hobo,Orig_Data
6/17/20 04:00,12.5537625,4.207853847,297.6121833,323.8897833,5.60543532,947.89611,5.53781,69.61635,1.23836,237.5537565,15.0398,5.82818,71.17366833,0
6/17/20 05:00,89.29785334,11.35274664,291.2150667,329.8047167,5.315236015,947.8719135,5.25224,69.57855,1.173385,207.4571162,38.14365,5.639175,71.59508333,0
6/17/20 06:00,135.99872,13.73353374,282.1695,330.8320667,5.43386315,947.570271,5.3874,70.096,1.13073,228.9777874,47.1219,5.757926667,72.23555667,0
6/17/20 07:00,276.2609917,25.22619049,283.0362333,342.6461833,5.43693053,947.55923,5.48885,69.58065,1.053745,235.5586547,224.05325,5.645578333,72.12148667,0
6/17/20 08:00,272.1817547,28.07122001,314.19425,376.11285,8.09405274,947.4568415,7.95728,62.76405,1.02216,229.8037106,250.8459,8.258925,64.66715,0
6/17/20 09:00,292.5186333,38.405228,343.1615667,392.2572667,10.40117098,947.415226,9.933,57.5624,0.950695,230.5875587,368.3305,10.48175833,60.060425,0
6/17/20 10:00,282.9437667,35.86150034,346.01635,401.9171284,11.12744596,947.174558,10.99933,53.55155,1.13644,232.2367985,312.7305,11.46138833,55.80064917,0
6/17/20 11:00,235.7509017,28.11335921,347.1185,395.5129667,10.93497146,947.082369,10.629375,52.00655,1.3754,217.5780243,261.3985,10.96876667,53.91186333,0
6/17/20 12:00,199.7850038,24.56577326,348.3451167,394.6832167,11.24057119,946.911133,11.1643,51.5491,1.422155,209.5707431,233.30525,11.24212833,53.80929917,0
6/17/20 13:00,324.8348333,40.38824206,352.1213278,415.9660671,12.71312751,946.7857035,11.9631,51.084,1.25414,230.07811,353.9105,12.71659833,53.85805167,0
6/17/20 14:00,321.82721,43.25246946,357.9226389,424.5503889,13.30591365,946.7592295,13.0035,46.5196,1.29152,222.837701,359.3675,14.05135,48.45451833,0
6/17/20 15:00,191.8888889,24.53222222,361.7444444,414.5555556,12.7499,946.9634,12.28,45.46,1.688,263,270,16.16333333,39.97566667,1
6/17/20 16:00,189.2966667,24.26383334,362.7616667,408.8783333,14.202355,947.1391,13.86,42.815,1.5735,91.85,187.4,14.51916667,42.967,1
6/17/20 17:00,178.275,22.49216667,358.4116667,400.89,13.853245,947.36645,13.34,45.5,1.1315,245.9,160.9,13.79683334,46.27983334,1
6/17/20 18:00,222.4733334,28.80566667,343.79,395.7266667,11.55579,947.27085,11.115,54.105,1.6855,351.3395,217.7,11.40866667,54.07816667,1
6/17/20 19:00,202.6483333,26.89633333,342.5233334,393.1983334,11.569595,947.0101,10.97,53.085,1.173,321.1,249.45,11.23716667,53.57333333,1
6/17/20 20:00,152.2576667,20.72635,331.3416667,384.1666667,10.77525,946.54475,10.255,55.365,0.9905,328.15,220.75,10.62933334,55.57166667,1
6/17/20 21:00,29.216,4.327983334,294.42,355.8833334,8.5249985,946.22735,8.1625,60.56,1.104,5.067,34.465,8.52,61.58716667,1
6/17/20 22:00,10.45238334,2.541783334,288.4383334,339.51,6.3742845,946.298,6.2125,67.155,1.6975,357.145,14.045,6.604,68.2255,1
6/17/20 23:00,1.022166667,1.41365,296.175,332.095,5.975624,946.2831,5.7985,71.105,1.014,344.6,2.861,6.017666666,71.72966667,1
6/18/20 00:00,0.01175,0.468733334,314.6866667,332.01,5.5325245,946.3679,5.3705,72.23,1.3045,6.9495,0,5.695833334,73.2845,1
6/18/20 01:00,0,0.503166667,308.39,328.3433333,4.741391,946.28005,4.5615,75.9,1.0325,343.85,0,4.873666667,76.8945,1
6/18/20 02:00,0.044966667,0.276716667,319.215,327.83,4.309698,946.24825,4.1815,76.685,0.982,345.42,0,4.416166667,78.42066667,1
6/18/20 03:00,0.868266667,0.361916667,325.9616667,329.5583334,4.551968,945.89115,4.467,76.99,1.132,329.45,0.52,4.7305,78.897,1
6/18/20 04:00,8.720416667,1.166633333,320.7,328.9816667,4.0775645,945.6096,3.9425,79.255,1.219,346.45,5.8505,4.2515,80.74466667,1
6/18/20 05:00,24.34883334,2.83665,325.31,330.38,4.067018,945.346,3.803,80.5,1.0545,327.75,21.85,4.2015,82.06766667,1
6/18/20 06:00,49.93433334,4.287983334,332.5233333,334.6366667,4.3096775,944.98315,4.0875,84.5,0.953,356.75,50.2,4.4375,86.78066667,1
6/18/20 07:00,67.75066667,4.885166667,335.5816667,339.0466667,4.7415625,944.6543,4.61,86.5,0.6395,0.358,68.54,4.816666667,88.38833334,1
6/18/20 08:00,87.63333334,5.687333334,338.525,342.2866667,4.920253,944.48995,4.6565,87.85,0.972,355.6,78.815,4.980666667,90.73266667,1
6/18/20 09:00,120.2616667,7.409266667,339.1216667,347.1716667,5.2575945,944.13665,4.847,90.85,0.738,351.9,111.85,5.345833333,93.0605,1
6/18/20 10:00,212.1716667,12.68238334,343.355,355.6133334,5.710662,943.6777,5.466,91.45,0.7785,345.2255,178.55,5.867333333,93.80116667,1
6/18/20 11:00,319.865,19.10916667,347.7983334,370.62,6.924043,943.17885,6.509,91.85,0.8355,352.85,301.35,6.983,94.28966667,1
6/18/20 12:00,341.3616667,21.95933333,349.0033333,380.28,8.147414,942.70275,7.545,89.95,0.8655,341.5,359.45,8.148333333,92.56416667,1
6/18/20 13:00,328.4666667,21.534,352.6333334,382.89,8.66346,942.27405,8.115,85.25,0.736,347.3235,320.55,8.620166667,87.83083333,1
6/18/20 14:00,484.3083334,32.65283333,364.31,392.9883333,9.170807,941.8414,8.5,82.75,1.296,20.4615,458.95,9.128,87.54983334,1
6/18/20 15:00,447.2666667,41.92633334,368.7866667,399.2883334,10.300405,941.48085,9.735,76.77,1.11,335.4,454.55,10.12166667,81.502,1
6/18/20 16:00,250.8483334,23.044,365.7583334,391.1133334,10.574785,941.098,9.875,79.855,0.764,346.55,325.15,10.18616666,81.1885,1
6/18/20 17:00,225.5966667,18.60866667,355.16,376.96,8.5983915,940.78895,8.26,79.55,1.275,344.25,206,8.756,83.95616667,1
6/18/20 18:00,306.3366667,33.8895,347.1783333,379.8066667,8.5361775,940.5575,8.165,82.05,1.0675,350.509,307.6,8.556,84.35483334,1
6/18/20 19:00,174.2833334,19.87883333,341.07,374.0033334,8.7475245,940.30985,8.495,77.45,1.2645,336.55,211.6,8.556,80.81816667,1
6/18/20 20:00,96.11733332,10.80795,334.9966667,359.7766667,7.3966025,940.0346,7.116,78.845,1.3755,357.25,118.5,7.354666667,82.0145,1
6/18/20 21:00,25.36966667,2.414533334,341.1483334,349.255,6.195146,940.11735,5.8795,82.8,1.2475,8.4935,32.255,6.182166667,85.96666667,1
6/18/20 22:00,12.8045,1.735983334,339.4283333,342.335,5.7949555,940.33905,5.415,87.85,1.0335,348.97,18.08,5.795666666,90.0285,1
6/18/20 23:00,0.377433334,0.5296,338.655,338.1983333,5.236553,940.5619,5.085,88.05,1.0095,351.4805,1.5605,5.395666667,91.06233334,1
6/19/20 00:00,0,0.30965,337.975,335.5733334,4.804593,940.76615,4.514,90.45,1.222,21.575,0.13,4.809333334,92.38083333,1
6/19/20 01:00,0.0346,0.35785,337.8066667,333.7,4.214477,940.86615,3.943,91.1,0.8755,331.4,0.13,4.323,94.1635,1
6/19/20 02:00,0.108466667,0.089333334,336.3916667,332.7683334,4.1196885,941.16415,3.85,93.8,0.827,358.38,0.13,4.08,96.19033334,1
6/19/20 03:00,1.176,0.195916667,336.6083333,332.52,4.298943,941.3188,4.1355,95.05,0.979,343.279,0.65,4.408666666,97.8265,1
6/19/20 04:00,6.335166667,0.635966667,336.0883334,332.5333333,4.4040825,941.22655,4.2765,95.8,0.8825,356.667,3.6415,4.516166667,97.74916667,1
6/19/20 05:00,17.571,1.665383333,336.2583334,333.65,4.5517625,941.1529,4.371,92.85,1.1405,302.55,13.27,4.830666667,95.38866667,1
6/19/20 06:00,42.32683334,3.487933334,337.2466667,335.8933333,5.2903375,940.95425,5.1325,89.85,1.3545,333.85,34.205,5.5315,93.39833334,1
6/19/20 07:00,93.13816669,6.3909,337.6883334,340.615,5.807107,940.91345,5.5135,88.45,0.9295,331.695,77.265,5.831666666,91.9575,1
6/19/20 08:00,184.9633333,15.29,339.4833334,349.8466667,5.9854235,940.5956,5.7515,87.3,1.3265,0.821,166.85,6.210833333,91.5425,1
6/19/20 09:00,462.6433333,46.68866667,342.3066667,372.985,7.748062,940.37535,7.411,84.3,0.78,87.269,470.3,7.983666667,88.42083334,1
6/19/20 10:00,553.85,61.90866667,355.6516667,404.4116667,10.669415,940.14735,9.54,78.64,0.486,146.1,530.1,10.10033333,83.58166667,1
6/19/20 11:00,740.6866667,87.798,356.445,441.0183334,11.794025,939.7689,10.965,72.785,0.6145,167.2,823.25,11.7805,76.12966667,1
6/19/20 12:00,706.6466667,83.80466665,355.0433334,450.58,13.27174,939.44345,12.605,62.035,0.8575,22.095,685.2,13.26783334,65.466,1
6/19/20 13:00,863.3466667,106.2328334,339.9433334,477.4716667,14.91632,938.90955,13.935,50.045,1.1305,346.675,917,14.83383334,51.59133334,1
6/19/20 14:00,653.5716667,80.30766665,334.7666667,478.6333334,15.973265,938.4322,15.175,44.535,1.037,328.17,993,16.02766666,46.35733334,1
6/19/20 15:00,635.975,80.7855,330.4566667,456.7666667,15.87025,937.89015,15.025,46.07,1.2265,340.514,559.75,15.86333333,46.821,1
6/19/20 16:00,581.0933334,72.84216667,349.7216667,471.78,17.002975,937.37405,16.03,42.91,1.073,309.35,800.7,16.63566667,43.63866667,1
6/19/20 17:00,327.3266667,41.09666667,348.2083333,437.4783333,14.635625,936.79415,14.03,48.75,1.453,3.73,358.4,14.86933334,48.897,1
6/19/20 18:00,300.805,38.72466667,348.5633334,425.7733334,14.53789,936.38095,14.035,48.11,0.671,356.875,321.55,14.49033334,50.27683334,1
6/19/20 19:00,154.7615,19.71866667,356.9516667,411.455,14.86727,936.14115,14.32,49.465,1.244,198.6,205.75,14.64783334,50.5005,1
6/19/20 20:00,56.24916667,7.67735,358.1233333,385.4916667,12.899865,936.28805,12.765,52.435,1.823,182.25,71.815,12.946,55.01033334,1
6/19/20 21:00,35.34016667,4.493833334,343.3233334,365.8083334,11.804315,936.15715,11.78,65.455,0.4725,208.05,41.1,11.33733333,67.9935,1
6/19/20 22:00,12.18545,1.706866667,320.5116667,350.4333333,7.417682,935.91305,7.1635,73.75,0.8995,1.38,20.29,7.640666667,74.72533334,1
6/19/20 23:00,0.902916667,0.50195,332.7016667,344.0016667,6.4275235,935.783,6.3595,76.605,1.4045,359.28,2.341,6.317833334,78.38833334,1
6/20/20 00:00,0.106,0.259783334,340.4516667,341.3733334,6.8412725,935.92655,6.6075,76.51,0.9715,354.2165,0.52,6.410833333,79.92683334,1
6/20/20 01:00,0,0.8254,333.23,336.2666667,5.3311205,935.8204,5.085,84.2,1.1005,339.45,0,5.431166666,85.55166667,1
6/20/20 02:00,0.00235,0.483916667,333.135,333.3616667,4.9628145,935.5763,4.7995,84.9,0.889,339.1985,0.13,5.0095,86.84183333,1
6/20/20 03:00,0.147,0.306833333,336.3633333,333.175,4.562083,935.5399,4.419,85.7,0.9045,345.4485,0,4.737833333,88.10333334,1
6/20/20 04:00,3.037766667,0.517283334,336.5966667,332.9366667,4.667423,935.62165,4.4685,86.95,0.8105,3.535,2.0805,4.738,89.2065,1
6/20/20 05:00,12.0765,1.233266667,336.9766667,333.79,4.9524925,935.58905,4.7525,88.5,1.135,4.605,11.055,4.902166666,90.3785,1
6/20/20 06:00,30.8165,2.117766667,336.3933333,335.1166667,4.456751,935.7201,4.1805,89.75,0.9455,2.896,23.54,4.573166667,92.1895,1
6/20/20 07:00,64.08733334,4.219283334,338.4083334,339.2766667,4.7203005,935.6767,4.466,90.9,0.9565,347.8465,61.255,4.9165,93.64266667,1
6/20/20 08:00,105.4283333,6.529383334,340.6683334,344.195,5.173316,935.8117,4.7995,91.15,1.1865,357.3305,89.975,5.2955,93.32933334,1
6/20/20 09:00,149.6066667,8.9629,343.4433333,351.8066667,5.7111355,935.99825,5.4655,91.45,1.1255,4.8265,149.55,5.796,94.28166667,1
6/20/20 10:00,173.1,9.998333334,346.4633333,357.7016667,6.312136,936.317,6.084,91.9,1.1075,15.108,161.4,6.4395,95.1975,1
6/20/20 11:00,238.28,13.64583334,353.19,366.4183334,6.9975815,936.58315,6.5495,92.9,0.9315,349.8,229.3,7.225833333,96.7075,1
6/20/20 12:00,283.595,16.14733333,358.1333334,377.4383334,8.232136,937.044,7.833,92.9,0.8525,339.568,292.9,8.405666667,96.39416667,1
6/20/20 13:00,343.1433334,19.72866667,359.6833333,386.1966667,9.446228,937.4604,8.925,93.8,0.1935,305.2,282.65,9.228,96.49966667,1
6/20/20 14:00,440.665,27.97366667,371.0333334,401.41,9.9717475,937.78085,9.21,90.65,0.431,302.3,491.5,10.0645,94.13116667,1
6/20/20 15:00,274.5816667,25.27633334,369.2316667,397.8583333,10.43455,938.0018,9.83,89.35,0.671,318.15,343.6,10.34366667,91.61566667,1
6/20/20 16:00,155.585,11.46616667,363.3966667,382.51,9.812838,938.15875,9.4,86.85,0.738,271.85,157.1,9.628333332,90.981,1
6/20/20 17:00,92.11316665,5.807033334,354.4283334,367.755,8.060703,938.52635,7.687,91.95,1.2245,284.25,98.825,8.2125,94.75783334,1
6/20/20 18:00,64.8885,4.459833334,355.7966667,361.4816667,8.1694115,938.9765,8.0195,92.05,0.5065,94.06,74.13,8.405666667,95.84033333,1
6/20/20 19:00,32.72716667,2.602933333,354.86,356.6866667,8.71944,939.44345,8.45,92.25,0.8655,177.2,35.245,8.7845,94.69683334,1
6/20/20 20:00,29.35933333,1.919816667,352.2016667,352.7066667,8.159001,939.7724,7.975,92.7,0.3955,357.9025,24.97,8.27,95.56383334,1
6/20/20 21:00,16.35716667,1.46195,346.7066667,348.0533333,7.177088,940.18475,7.021,93,1.054,6.4665,25.36,7.268666667,95.694,1
6/20/20 22:00,5.668333333,0.813966666,343.8266667,343.4483333,6.702423,940.56705,6.7435,92,0.6545,2.51,9.496,6.768166667,94.81466667,1
6/20/20 23:00,0.322083334,0.693166667,339.5533334,338.6766667,5.425943,940.9219,5.3225,91.75,1.1425,346.6045,1.1705,5.574333334,94.933,1
6/21/20 00:00,0,0.996,337.8216667,335.555,5.162793,941.17455,4.942,90,1.265,345.401,0,5.266833334,93.64266667,1
6/21/20 01:00,0,0.810883334,337.1883334,333.8733334,5.194867,941.47485,5.133,86.6,0.711,359.63,0,5.445666666,91.21266667,1
6/21/20 02:00,0.00335,0.5596,334.0516667,332.2933334,4.4040865,942.0269,4.3235,88.85,1.186,5.3575,0.13,4.5875,93.073,1
6/21/20 03:00,0.500416666,0.72285,332.9433334,331.145,4.035434,942.43115,3.945,91.95,0.963,323.729,0.65,4.223,95.36016667,1
6/21/20 04:00,4.111116667,0.74565,333.1216667,330.8533334,3.866917,942.66625,3.898,91.75,0.901,357.7,2.6015,4.144166667,95.5595,1
6/21/20 05:00,14.61001667,1.314533334,332.455,331.025,3.656128,942.80025,3.47,92.2,0.9795,358.072,11.9665,3.9585,96.14966667,1
6/21/20 06:00,31.34466667,2.0619,333.8216667,332.5683334,3.8563845,943.0992,3.707,92.6,0.311,311.25,24.71,4.022833333,96.37366667,1
6/21/20 07:00,91.46916669,5.742316667,333.2566667,337.2633334,3.940472,943.3721,3.755,93.2,1.0805,343.15,76.84,4.165833334,96.95166667,1
6/21/20 08:00,166.6466667,10.14903333,338.8066667,346.8016667,4.8783495,943.6108,4.752,91.5,0.485,354.41,140.2,5.116833333,96.00733334,1
6/21/20 09:00,188.5266667,12.881,343.91,355.9316667,5.858448,943.69165,5.561,88.95,0.9,347.55,221.5,6.039,93.11333334,1
6/21/20 10:00,141.135,10.02111667,344.3316667,354.535,5.8790055,943.7851,5.607,85.5,0.9635,351.6975,142.5,6.203333334,91.01333333,1
6/21/20 11:00,184.2916667,11.30983333,345.735,360.8416667,6.575751,943.9046,6.365,87.8,0.99,3.861,204.6,6.9185,93.12166667,1
6/21/20 12:00,193.2983334,11.47646667,352.83,365.3316667,7.641596,944.14795,7.355,87,0.26,25.43,188.85,7.640666667,91.93733333,1
6/21/20 13:00,277.8583333,17.99866667,345.8983333,373.3366667,8.1062715,944.4774,7.6395,77.415,0.716,34.165,273.55,8.284166666,81.8355,1
6/21/20 14:00,241.7266667,15.3315,347.14,374.5966667,8.559781,944.82415,8.26,70.825,0.573,49.32,270.8,8.520166667,80.50466667,1
6/21/20 15:00,212.0383334,13.637,347.4766667,367.1133334,6.996056,945.1389,6.7835,82.4,0.9545,309.1,176.1,7.2975,86.70316667,1
6/21/20 16:00,189.1683333,12.54166667,348.23,366.3016667,6.9753175,945.2281,6.831,83.75,1.185,348.965,208.6,7.183,89.20216667,1
6/21/20 17:00,133.0168333,9.549933332,343.1716667,358.9983334,6.785573,945.22365,6.7835,82.4,0.9505,278.25,127.35,6.94,88.58366667,1
6/21/20 18:00,191.2866667,13.03333333,346.8333334,366.7583333,8.012064,944.955,7.8305,80.325,0.242,166.4,217.7,8.033833334,86.5525,1
6/21/20 19:00,108.7866667,7.570866667,341.3033333,356.8,6.6062,944.79845,6.498,83.45,1.419,335.253,113.95,6.982833334,87.42783334,1
6/21/20 20:00,79.8295,7.79955,330.1483334,345.7,5.963586,944.61635,5.8845,81.4,1.4555,316.35,85.7,6.1465,85.56366667,1
6/21/20 21:00,27.15833334,3.136583334,322.065,337.5633333,5.5950345,944.54675,5.5605,79.975,1.5445,355.585,40.97,5.896,85.47416667,1
6/21/20 22:00,6.921583333,1.0452,327.9633334,333.2833334,4.635823,944.4079,4.6565,83.2,0.848,306.15,11.1865,4.923666667,87.448,1
6/21/20 23:00,1.007733333,0.486716667,325.3783333,329.9833333,4.2776815,944.42965,4.3715,83.5,0.7905,332.45,3.3815,4.573166667,87.95266667,1
6/22/20 00:00,0,0.479183333,317.475,325.5583334,3.8351625,944.4024,3.8955,83.15,0.9535,357.435,0.65,4.122833334,87.89583333,1
6/22/20 01:00,0,0.645616666,318.0183333,324.99,3.21371,944.43405,3.4215,84.75,0.936,4.682,0.26,3.472333333,90.16283334,1
6/22/20 02:00,0,0.72785,316.125,323.0716667,2.9292955,944.52985,3.0865,87.8,0.7855,358.396,0.13,3.207333333,91.925,1
6/22/20 03:00,0.616316667,0.577633334,320.265,322.7916667,2.9190305,944.4312,2.991,88.05,0.358,328.9,0.52,3.193333334,92.60883334,1
6/22/20 04:00,6.084733333,0.6395,327.1333333,324.3566667,2.918915,944.262,2.9435,88.3,0.7865,350.279,3.3815,3.271833333,92.49883333,1
6/22/20 05:00,23.90366667,1.6534,324.19,325.8616667,3.055911,943.9392,3.1835,87.95,0.609,348.7485,18.86,3.3005,92.442,1
6/22/20 06:00,87.13650002,6.553416667,315.3,329.945,3.487788,943.62905,3.6105,87.2,0.7735,0.0485,67.91,3.751166666,92.15733334,1
6/22/20 07:00,320.9983334,28.46266667,285.765,344.015,4.424957,943.4231,4.423,84.85,0.7645,359.1255,261.15,5.0025,90.6105,1
6/22/20 08:00,419.18,41.50183334,317.7816667,375.3983334,7.629405,943.23035,6.7895,77.8,0.3545,58.205,450.1,7.368666666,82.58433333,1
6/22/20 09:00,354.8966667,37.15816667,329.95,382.03,8.102192,942.9926,7.735,69.43,0.3535,287.555,293.15,8.155666667,75.006,1
6/22/20 10:00,638.39,72.8125,315.51,408.7266667,8.8296185,942.4291,8.0675,68.105,1.312,305.75,777.6,9.049,71.278,1
6/22/20 11:00,664.6116667,77.98783333,323.4133333,425.755,9.7765075,941.877,9.205,62.425,1.636,358.6765,570.4,10.21483334,66.052,1
6/22/20 12:00,410.545,48.10466667,335.905,418.1766667,10.897335,941.5214,10.39,55.9,1.543,357.97,528.2,10.851,59.82083334,1
6/22/20 13:00,442.8166667,53.05816667,341.2633334,416.625,10.655175,941.1709,10.115,55.67,1.2595,338.2935,430.9,10.95833334,57.43166667,1
6/22/20 14:00,447.24,53.7385,343.97,422.705,11.193675,940.7353,10.78,51.625,1.1555,337.8605,427.35,11.72316667,53.31716667,1
6/22/20 15:00,367.3583334,44.31516667,347.0566667,420.405,11.87034,940.51685,11.53,52.055,1.1485,303.55,405.55,12.0165,52.43383334,1
6/22/20 16:00,269.4783333,31.66516667,349.2766667,411.9766667,12.645405,940.4091,12.195,45.805,0.3025,293.75,290.7,12.6455,48.77066667,1
6/22/20 17:00,145.0833333,16.82783334,348.5416667,394.6916667,11.47033,940.3235,11.295,53.425,1.0375,311.15,188.05,11.559,55.82416667,1
6/22/20 18:00,101.8153334,10.00971667,348.8733333,374.1316667,9.5372045,940.3674,9.45,64.335,1.276,307.35,109.4,9.828500002,68.00583333,1
6/22/20 19:00,164.7751667,18.73608334,340.87,365.7183333,8.124997,940.35655,7.88,73.95,1.7635,317.15,257.25,8.255666667,75.926,1
6/22/20 20:00,105.0491667,12.09011667,331.8466667,356.2083333,7.4710845,940.3881,7.4015,74.15,1.298,324.7,100.675,7.6905,77.204,1
6/22/20 21:00,33.45716667,4.019183334,329.1666667,348.0783334,6.4585885,940.2785,6.3075,77.215,1.443,314.15,56.565,6.5325,78.999,1
6/22/20 22:00,6.2386,1.0178,333.0433334,341.1866667,5.9005955,940.37875,6.1755,74.23,0.8905,302.15,10.146,6.196166667,77.338,1
6/22/20 23:00,0.297566666,0.390366667,328.5633334,336.325,5.4578255,940.48065,5.4175,74.915,1.0475,17.2795,1.3005,5.795833333,77.53383333,1
6/23/20 00:00,0.003016667,0.300366667,328.1166667,333.455,5.320817,940.6398,5.2755,75.36,1.076,352.15,0,5.702833333,77.59483334,1
6/23/20 01:00,0.029183334,0.2086,329.6866667,331.8916667,5.14196,941.1791,5.18,75.325,0.895,347.15,0,5.538833333,78.429,1
6/23/20 02:00,0.039933334,0.1845,329.1183334,330.3683333,4.878328,941.75165,5.1805,77.535,0.2055,321.45,0,5.259666666,80.43533334,1
6/23/20 03:00,0.23525,0.092733333,329.3316667,329.15,5.099994,942.0914,5.3705,75.22,0.3425,34.075,0.26,5.317,79.18583333,1
6/23/20 04:00,4.4738,0.419316667,326.78,328.0383334,4.5622975,942.4022,4.752,76.715,0.177,0.98,2.4715,4.902333334,79.80883333,1
6/23/20 05:00,31.394,3.531316667,321.0533333,328.8383334,4.341074,942.5646,4.419,77.02,0.4275,7.135,20.29,4.530666667,81.22083334,1
6/23/20 06:00,92.57500002,10.38813333,306.4116667,332.1066667,4.393547,942.86525,4.514,77.87,0.441,344.375,78.545,4.630666667,81.6485,1
6/23/20 07:00,130.7683334,14.07266667,318.4766667,342.165,5.1627865,943.01795,4.9895,76.685,0.416,333.8,122.25,5.417166667,80.62683333,1
6/23/20 08:00,142.3316667,15.04366667,327.5166667,350.7466667,5.9954315,943.1814,5.9415,74.61,0.4155,339.289,138,6.339333333,78.4085,1
6/23/20 09:00,249.59,27.78383333,331.37,363.7983334,6.8919155,943.3911,6.6955,72.87,0.5105,345,236.2,7.276,75.07933333,1
6/23/20 10:00,309.1516667,34.549,331.7033334,380.6966667,8.589983,943.4524,8.45,63.315,0.6195,33.49,316.7,8.999166667,66.52433333,1
6/23/20 11:00,343.2116667,38.50616667,341.9883333,395.34,10.554505,943.3423,10.21,54.615,0.505,31.13,369.45,10.32916667,59.51566667,1
6/23/20 12:00,312.5333334,30.1425,349.4016667,382.2983334,9.273574,943.7432,9.165,67.595,1.272,10.06,261.8,9.614166667,70.061,1
6/23/20 13:00,548.35,64.71116667,353.58,411.4716667,11.051955,943.8541,10.545,58.625,0.6825,96.25,472.65,11.1655,59.51166667,1
6/23/20 14:00,685.195,82.86516669,347.4816667,452.745,12.03986,943.5312,11.485,55.05,1.381,322.325,810.5,12.03783334,56.78866667,1
6/23/20 15:00,368.0166667,44.0105,340.1783334,404.1916667,10.22992,943.5486,10.095,61.095,1.4305,322.6,182.6,10.20033334,67.10633334,1
6/23/20 16:00,338.6,35.86083334,338.5616667,398.8283334,9.3884675,943.6254,9.07,69.33,1.9665,347.365,553.8,9.642666665,73.0485,1
6/23/20 17:00,154.3906667,17.35805,340.555,371.715,8.408598,943.57365,8.26,71.3,2.048,348.38,197.7,8.677333334,74.22466667,1
6/23/20 18:00,118.301,9.666733334,339.18,357.3716667,7.333651,943.45125,7.354,78.575,1.859,358.458,104.195,7.726333334,80.82216667,1
6/23/20 19:00,67.9,6.464266667,340.9466667,349.7866667,7.1345895,943.26995,6.9735,77.96,1.8555,346.7215,85.065,7.419,80.26066667,1
6/23/20 20:00,29.7955,3.552066667,339.2716667,343.8983333,6.5870715,943.807,6.644,79.58,1.799,330.35,14.7,6.689833334,84.074,1
6/23/20 21:00,33.31133334,4.027433333,337.73,341.75,6.006211,943.9553,6.0845,82.4,1.668,340.705,59.295,6.3535,83.58583333,1
6/23/20 22:00,3.303983334,2.14895,337.1183334,336.72,5.3418755,944.18555,5.2275,79.755,1.623,329.45,9.8855,5.653166667,84.19216667,1
6/23/20 23:00,0.126833334,2.09625,332.3016667,334.1533333,4.994687,944.3499,4.9895,83.7,1.889,11.441,1.04,5.259666666,86.162,1
6/24/20 00:00,0.0084,1.709366667,331.6433334,331.72,4.910137,944.1718,4.9425,83.15,1.823,333.75,0.26,5.3885,84.87583334,1
6/24/20 01:00,0,1.074483334,323.2183334,329.4183333,4.836404,944.39305,4.942,80.48,1.6205,330.45,0.13,5.223833333,84.086,1
6/24/20 02:00,0,1.086166667,317.4916667,326.3033333,4.61496,944.3366,4.8475,81.49,0.9075,320.5,0.13,4.959333334,84.57066667,1
6/24/20 03:00,0.2789,0.547533334,318.005,325.5916667,4.362153,944.25905,4.563,79.7,1.073,2.995,0.65,4.759166667,84.15133334,1
6/24/20 04:00,6.881166666,0.96805,315.6683334,324.2483334,3.7930405,944.20895,3.899,81.85,0.941,10.0885,5.5905,3.972833334,85.85683334,1
6/24/20 05:00,29.04883334,2.6433,317.3066667,325.22,3.6141535,943.88595,3.7055,81.8,0.988,348.31,20.55,4.201666667,85.47816667,1
6/24/20 06:00,60.5205,4.82275,325.3116667,331.005,4.109152,943.8923,4.2305,82.3,1.2065,2.995,56.965,4.423,85.4985,1
6/24/20 07:00,88.01266665,7.536366666,327.2183334,335.1266667,4.6992355,943.9072,4.7045,79.57,1.2195,333.75,68.275,5.052333334,83.5285,1
6/24/20 08:00,198.89,18.68383334,321.5816667,346.705,5.8165215,943.9788,5.7035,76.58,0.961,333.055,172.7,6.282166667,81.1965,1
6/24/20 09:00,261.9466667,25.88133334,331.9166667,363.7183334,7.7048585,944.06875,7.7875,72.46,0.791,347.705,287.45,7.998166666,75.942,1
6/24/20 10:00,337.6333334,36.14066667,335.615,375.4083333,8.7594525,944.10565,8.545,62.94,0.781,298.95,300.15,8.956333334,67.96483333,1
6/24/20 11:00,472.5516667,53.6295,333.005,392.3083333,9.253258,944.07195,9.115,61.89,1.3575,349.17,425.15,9.6425,65.23833334,1
6/24/20 12:00,529.97,62.37616667,332.8316667,413.37,10.360265,944.02705,10.015,55.425,2.1555,332.6,578.75,10.751,58.99466667,1
6/24/20 13:00,369.425,43.46066667,342.925,409.8683333,11.100545,944.1019,10.87,50.81,1.2405,289.75,398.25,11.466,53.024,1
6/24/20 14:00,286.2866667,33.59816667,338.95,403.0283333,11.0886,944.24885,11.065,50.125,0.7395,291.483,282.25,11.28733333,52.79616667,1
6/24/20 15:00,366.725,44.57633334,330.56,396.0533333,9.8220155,944.20925,9.685,56.755,1.999,315.45,363.15,9.921666665,59.817,1
6/24/20 16:00,215.465,25.41016667,345.14,387.3183334,10.267065,944.1775,10.065,54.78,1.5925,302.35,291.85,10.5005,58.79933334,1
6/24/20 17:00,272.27,32.908,334.8233333,387.4416667,10.746265,944.22655,10.685,54.65,0.7185,33.105,283.5,10.944,57.26516667,1
