# The provisional data available here are intended for diverse user applications.
# For data required for a court of law or regulatory purposes, review the information 
# available from the NCEI (https://www.ncdc.noaa.gov/customer-support/certification-data)
# or consult a CCM (http://www.nicm.org).
# STATION: GGLA2
# STATION NAME: GATES GLACIER
# LATITUDE: 61.602889
# LONGITUDE: -143.013211
# ELEVATION [ft]: 4060
# STATE: AK
Station_ID,Date_Time,air_temp_set_1,snow_depth_set_1,precip_accum_set_1
,,Fahrenheit,Inches,Inches
GGLA2,2019-09-04T21:33:00Z,45.9,1.1,15.23
GGLA2,2019-09-04T22:33:00Z,47.19,0.0,15.23
GGLA2,2019-09-04T23:33:00Z,47.3,0.0,15.23
GGLA2,2019-09-05T00:33:00Z,48.09,0.0,15.23
GGLA2,2019-09-05T01:33:00Z,48.0,0.3,15.23
GGLA2,2019-09-05T02:33:00Z,48.51,0.6,15.23
GGLA2,2019-09-05T03:33:00Z,46.99,0.5,15.23
GGLA2,2019-09-05T04:33:00Z,46.09,1.0,15.23
GGLA2,2019-09-05T05:33:00Z,45.61,0.6,15.23
GGLA2,2019-09-05T06:33:00Z,45.5,0.5,15.23
GGLA2,2019-09-05T07:33:00Z,45.61,0.4,15.23
GGLA2,2019-09-05T08:33:00Z,44.8,0.3,15.23
GGLA2,2019-09-05T09:33:00Z,43.7,0.0,15.23
GGLA2,2019-09-05T10:33:00Z,42.21,0.0,15.23
GGLA2,2019-09-05T11:33:00Z,41.59,0.0,15.23
GGLA2,2019-09-05T12:33:00Z,41.31,0.0,15.23
GGLA2,2019-09-05T13:33:00Z,40.21,103.0,15.23
GGLA2,2019-09-05T14:33:00Z,39.09,0.0,15.23
GGLA2,2019-09-05T15:33:00Z,38.89,103.0,15.23
GGLA2,2019-09-05T16:33:00Z,39.6,0.0,15.23
GGLA2,2019-09-05T17:33:00Z,42.3,0.1,15.23
GGLA2,2019-09-05T18:33:00Z,44.29,0.3,15.23
GGLA2,2019-09-05T19:33:00Z,46.0,0.8,15.23
GGLA2,2019-09-05T20:33:00Z,48.09,1.0,15.23
GGLA2,2019-09-05T21:33:00Z,49.41,0.1,15.23
GGLA2,2019-09-05T22:33:00Z,51.4,0.5,15.23
GGLA2,2019-09-05T23:33:00Z,53.1,0.6,15.23
GGLA2,2019-09-06T00:33:00Z,53.29,0.9,15.23
GGLA2,2019-09-06T01:33:00Z,53.71,1.0,15.23
GGLA2,2019-09-06T02:33:00Z,52.7,0.7,15.23
GGLA2,2019-09-06T03:33:00Z,51.21,1.3,15.23
GGLA2,2019-09-06T04:33:00Z,49.69,1.6,15.23
GGLA2,2019-09-06T05:33:00Z,48.2,1.6,15.23
GGLA2,2019-09-06T06:33:00Z,48.2,1.5,15.23
GGLA2,2019-09-06T07:33:00Z,47.61,0.0,15.23
GGLA2,2019-09-06T08:33:00Z,48.0,0.6,15.23
GGLA2,2019-09-06T09:33:00Z,46.4,0.4,15.23
GGLA2,2019-09-06T10:33:00Z,46.0,0.0,15.23
GGLA2,2019-09-06T11:33:00Z,44.6,0.0,15.23
GGLA2,2019-09-06T12:33:00Z,44.6,0.0,15.23
GGLA2,2019-09-06T13:33:00Z,44.1,1.2,15.23
GGLA2,2019-09-06T14:33:00Z,44.2,1.5,15.23
GGLA2,2019-09-06T15:33:00Z,44.29,0.9,15.23
GGLA2,2019-09-06T16:33:00Z,44.2,1.0,15.23
GGLA2,2019-09-06T17:33:00Z,47.7,0.0,15.23
GGLA2,2019-09-06T18:33:00Z,48.6,1.0,15.23
GGLA2,2019-09-06T19:33:00Z,50.9,0.0,15.23
GGLA2,2019-09-06T20:33:00Z,52.5,0.4,15.23
GGLA2,2019-09-06T21:33:00Z,53.8,0.7,15.23
GGLA2,2019-09-06T22:33:00Z,56.1,103.0,15.23
GGLA2,2019-09-06T23:33:00Z,57.09,0.2,15.23
GGLA2,2019-09-07T00:33:00Z,57.9,0.8,15.23
GGLA2,2019-09-07T01:33:00Z,56.19,0.9,15.23
GGLA2,2019-09-07T02:33:00Z,55.2,0.9,15.23
GGLA2,2019-09-07T03:33:00Z,53.4,0.8,15.23
GGLA2,2019-09-07T04:33:00Z,53.29,1.0,15.23
GGLA2,2019-09-07T05:33:00Z,52.2,0.4,15.23
GGLA2,2019-09-07T06:33:00Z,52.2,1.1,15.23
GGLA2,2019-09-07T07:33:00Z,51.69,0.8,15.23
GGLA2,2019-09-07T08:33:00Z,51.49,0.3,15.23
GGLA2,2019-09-07T09:33:00Z,49.89,0.1,15.23
GGLA2,2019-09-07T10:33:00Z,49.3,0.3,15.23
GGLA2,2019-09-07T11:33:00Z,49.6,0.6,15.23
GGLA2,2019-09-07T12:33:00Z,49.8,0.4,15.23
GGLA2,2019-09-07T13:33:00Z,50.0,0.6,15.23
GGLA2,2019-09-07T14:33:00Z,49.1,0.8,15.23
GGLA2,2019-09-07T15:33:00Z,48.79,0.9,15.23
GGLA2,2019-09-07T16:33:00Z,49.69,0.0,15.23
GGLA2,2019-09-07T17:33:00Z,52.3,1.0,15.23
GGLA2,2019-09-07T18:33:00Z,52.0,0.8,15.23
GGLA2,2019-09-07T19:33:00Z,52.0,0.8,15.23
GGLA2,2019-09-07T20:33:00Z,53.01,0.9,15.23
GGLA2,2019-09-07T21:33:00Z,55.09,1.0,15.23
GGLA2,2019-09-07T22:33:00Z,56.5,0.6,15.23
GGLA2,2019-09-07T23:33:00Z,57.31,0.5,15.23
GGLA2,2019-09-08T00:33:00Z,55.8,0.3,15.23
GGLA2,2019-09-08T01:33:00Z,57.0,0.5,15.23
GGLA2,2019-09-08T02:33:00Z,54.7,0.3,15.23
GGLA2,2019-09-08T03:33:00Z,54.61,0.3,15.23
GGLA2,2019-09-08T04:33:00Z,52.59,0.1,15.23
GGLA2,2019-09-08T05:33:00Z,51.1,0.1,15.23
GGLA2,2019-09-08T06:33:00Z,50.79,0.0,15.23
GGLA2,2019-09-08T07:33:00Z,50.11,0.0,15.23
GGLA2,2019-09-08T08:33:00Z,49.5,0.0,15.23
GGLA2,2019-09-08T09:33:00Z,49.69,0.0,15.23
GGLA2,2019-09-08T10:33:00Z,48.79,0.0,15.23
GGLA2,2019-09-08T11:33:00Z,48.09,0.0,15.23
GGLA2,2019-09-08T12:33:00Z,47.7,0.0,15.23
GGLA2,2019-09-08T13:33:00Z,47.7,0.0,15.23
GGLA2,2019-09-08T14:33:00Z,47.61,0.0,15.23
GGLA2,2019-09-08T15:33:00Z,47.41,0.0,15.23
GGLA2,2019-09-08T16:33:00Z,47.19,0.2,15.23
GGLA2,2019-09-08T17:33:00Z,50.79,0.0,15.23
GGLA2,2019-09-08T18:33:00Z,51.1,0.0,15.23
GGLA2,2019-09-08T19:33:00Z,51.3,1.3,15.23
GGLA2,2019-09-08T20:33:00Z,53.6,0.0,15.23
GGLA2,2019-09-08T21:33:00Z,54.9,1.3,15.23
GGLA2,2019-09-08T22:33:00Z,57.31,0.2,15.23
GGLA2,2019-09-08T23:33:00Z,58.69,0.0,15.23
GGLA2,2019-09-09T00:33:00Z,59.7,0.8,15.23
GGLA2,2019-09-09T01:33:00Z,59.9,0.0,15.23
GGLA2,2019-09-09T02:33:00Z,59.2,0.0,15.23
GGLA2,2019-09-09T03:33:00Z,57.4,0.0,15.23
GGLA2,2019-09-09T04:33:00Z,55.6,0.0,15.23
GGLA2,2019-09-09T05:33:00Z,54.61,0.6,15.23
GGLA2,2019-09-09T06:33:00Z,53.4,0.0,15.23
GGLA2,2019-09-09T07:33:00Z,52.7,0.0,15.23
GGLA2,2019-09-09T08:33:00Z,51.6,1.0,15.23
GGLA2,2019-09-09T09:33:00Z,50.79,0.8,15.23
GGLA2,2019-09-09T10:33:00Z,50.2,0.8,15.23
GGLA2,2019-09-09T11:33:00Z,49.89,0.7,15.23
GGLA2,2019-09-09T12:33:00Z,50.11,0.7,15.23
GGLA2,2019-09-09T13:33:00Z,49.89,0.1,15.23
GGLA2,2019-09-09T14:33:00Z,48.7,0.6,15.23
GGLA2,2019-09-09T15:33:00Z,48.6,0.4,15.23
GGLA2,2019-09-09T16:33:00Z,48.2,0.0,15.23
GGLA2,2019-09-09T17:33:00Z,51.3,0.9,15.23
GGLA2,2019-09-09T18:33:00Z,52.2,1.1,15.23
GGLA2,2019-09-09T19:33:00Z,52.59,1.0,15.23
GGLA2,2019-09-09T20:33:00Z,55.0,0.3,15.23
GGLA2,2019-09-09T21:33:00Z,56.41,0.7,15.23
GGLA2,2019-09-09T22:33:00Z,58.21,0.0,15.23
GGLA2,2019-09-09T23:33:00Z,58.69,0.0,15.23
GGLA2,2019-09-10T00:33:00Z,57.79,0.0,15.23
GGLA2,2019-09-10T01:33:00Z,57.51,0.6,15.23
GGLA2,2019-09-10T02:33:00Z,56.7,0.0,15.23
GGLA2,2019-09-10T03:33:00Z,56.19,0.0,15.23
GGLA2,2019-09-10T04:33:00Z,53.2,0.0,15.23
GGLA2,2019-09-10T05:33:00Z,50.5,0.0,15.23
GGLA2,2019-09-10T06:33:00Z,49.1,1.7,15.23
GGLA2,2019-09-10T07:33:00Z,47.89,1.4,15.23
GGLA2,2019-09-10T08:33:00Z,47.19,1.5,15.23
GGLA2,2019-09-10T09:33:00Z,46.99,1.4,15.23
GGLA2,2019-09-10T10:33:00Z,47.19,1.3,15.23
GGLA2,2019-09-10T11:33:00Z,46.09,1.1,15.23
GGLA2,2019-09-10T12:33:00Z,45.1,1.0,15.23
GGLA2,2019-09-10T13:33:00Z,44.49,0.9,15.23
GGLA2,2019-09-10T14:33:00Z,43.39,0.8,15.23
GGLA2,2019-09-10T15:33:00Z,42.6,1.2,15.23
GGLA2,2019-09-10T16:33:00Z,42.69,1.1,15.23
GGLA2,2019-09-10T17:33:00Z,43.3,1.3,15.23
GGLA2,2019-09-10T18:33:00Z,44.1,0.4,15.23
GGLA2,2019-09-10T19:33:00Z,44.8,0.8,15.23
GGLA2,2019-09-10T20:33:00Z,46.0,0.7,15.23
GGLA2,2019-09-10T21:33:00Z,46.9,1.2,15.23
GGLA2,2019-09-10T22:33:00Z,49.1,1.3,15.23
GGLA2,2019-09-10T23:33:00Z,51.01,0.8,15.23
GGLA2,2019-09-11T00:33:00Z,49.41,0.5,15.23
GGLA2,2019-09-11T01:33:00Z,48.6,0.1,15.23
GGLA2,2019-09-11T02:33:00Z,48.09,0.1,15.23
GGLA2,2019-09-11T03:33:00Z,46.9,0.0,15.23
GGLA2,2019-09-11T04:33:00Z,45.81,0.0,15.23
GGLA2,2019-09-11T05:33:00Z,45.61,1.0,15.23
GGLA2,2019-09-11T06:33:00Z,45.19,1.0,15.23
GGLA2,2019-09-11T07:33:00Z,45.0,1.1,15.23
GGLA2,2019-09-11T08:33:00Z,44.8,0.7,15.23
GGLA2,2019-09-11T09:33:00Z,44.6,1.2,15.23
GGLA2,2019-09-11T10:33:00Z,43.5,1.3,15.23
GGLA2,2019-09-11T11:33:00Z,41.7,1.4,15.23
GGLA2,2019-09-11T12:33:00Z,42.21,1.3,15.23
GGLA2,2019-09-11T13:33:00Z,42.3,0.0,15.23
GGLA2,2019-09-11T14:33:00Z,41.9,0.0,15.23
GGLA2,2019-09-11T15:33:00Z,42.3,1.1,15.23
GGLA2,2019-09-11T16:33:00Z,42.4,1.3,15.23
GGLA2,2019-09-11T17:33:00Z,42.49,0.0,15.23
GGLA2,2019-09-11T18:33:00Z,43.81,0.1,15.23
GGLA2,2019-09-11T19:33:00Z,45.0,0.0,15.23
GGLA2,2019-09-11T20:33:00Z,45.61,1.0,15.23
GGLA2,2019-09-11T21:33:00Z,47.8,0.0,15.23
GGLA2,2019-09-11T22:33:00Z,46.51,0.0,15.23
GGLA2,2019-09-11T23:33:00Z,48.2,0.2,15.23
GGLA2,2019-09-12T00:33:00Z,48.4,0.0,15.23
GGLA2,2019-09-12T01:33:00Z,46.6,0.0,15.23
GGLA2,2019-09-12T02:33:00Z,46.51,0.0,15.23
GGLA2,2019-09-12T03:33:00Z,45.7,0.0,15.23
GGLA2,2019-09-12T04:33:00Z,45.1,0.0,15.23
GGLA2,2019-09-12T05:33:00Z,46.09,0.0,15.23
GGLA2,2019-09-12T06:33:00Z,45.9,0.0,15.23
GGLA2,2019-09-12T07:33:00Z,45.39,0.0,15.23
GGLA2,2019-09-12T08:33:00Z,44.8,0.0,15.23
GGLA2,2019-09-12T09:33:00Z,43.7,0.0,15.23
GGLA2,2019-09-12T10:33:00Z,42.69,0.0,15.23
GGLA2,2019-09-12T11:33:00Z,43.0,0.0,15.23
GGLA2,2019-09-12T12:33:00Z,41.9,1.3,15.23
GGLA2,2019-09-12T13:33:00Z,41.9,1.7,15.23
GGLA2,2019-09-12T14:33:00Z,42.1,1.5,15.23
GGLA2,2019-09-12T15:33:00Z,42.4,1.3,15.23
GGLA2,2019-09-12T16:33:00Z,43.0,1.1,15.23
GGLA2,2019-09-12T17:33:00Z,45.19,1.5,15.23
GGLA2,2019-09-12T18:33:00Z,45.3,0.2,15.23
GGLA2,2019-09-12T19:33:00Z,46.99,1.3,15.23
GGLA2,2019-09-12T20:33:00Z,47.61,0.0,15.23
GGLA2,2019-09-12T21:33:00Z,45.81,0.0,15.23
GGLA2,2019-09-12T22:33:00Z,47.19,0.2,15.23
GGLA2,2019-09-12T23:33:00Z,46.99,0.0,15.23
GGLA2,2019-09-13T00:33:00Z,46.4,0.6,15.23
GGLA2,2019-09-13T01:33:00Z,46.99,0.0,15.23
GGLA2,2019-09-13T02:33:00Z,47.61,0.0,15.23
GGLA2,2019-09-13T03:33:00Z,47.19,0.2,15.23
GGLA2,2019-09-13T04:33:00Z,48.0,0.2,15.23
GGLA2,2019-09-13T05:33:00Z,47.7,0.0,15.23
GGLA2,2019-09-13T06:33:00Z,46.29,0.5,15.23
GGLA2,2019-09-13T07:33:00Z,45.39,1.6,15.23
GGLA2,2019-09-13T08:33:00Z,48.0,0.0,15.23
GGLA2,2019-09-13T09:33:00Z,48.51,0.0,15.23
GGLA2,2019-09-13T10:33:00Z,48.4,0.0,15.23
GGLA2,2019-09-13T11:33:00Z,48.6,0.6,15.23
GGLA2,2019-09-13T12:33:00Z,47.7,0.0,15.23
GGLA2,2019-09-13T13:33:00Z,47.19,0.0,15.23
GGLA2,2019-09-13T14:33:00Z,47.41,0.0,15.23
GGLA2,2019-09-13T15:33:00Z,46.71,0.0,15.23
GGLA2,2019-09-13T16:33:00Z,46.29,0.6,15.23
GGLA2,2019-09-13T17:33:00Z,47.41,0.0,15.23
GGLA2,2019-09-13T18:33:00Z,47.5,1.1,15.23
GGLA2,2019-09-13T19:33:00Z,49.21,0.0,15.23
GGLA2,2019-09-13T20:33:00Z,50.11,0.0,15.23
GGLA2,2019-09-13T21:33:00Z,49.21,0.6,15.23
GGLA2,2019-09-13T22:33:00Z,49.3,0.0,15.23
GGLA2,2019-09-13T23:33:00Z,49.1,0.0,15.23
GGLA2,2019-09-14T00:33:00Z,50.2,0.0,15.23
GGLA2,2019-09-14T01:33:00Z,49.1,0.0,15.23
GGLA2,2019-09-14T02:33:00Z,48.09,0.0,15.23
GGLA2,2019-09-14T03:33:00Z,46.9,0.0,15.23
GGLA2,2019-09-14T04:33:00Z,46.0,0.0,15.23
GGLA2,2019-09-14T05:33:00Z,44.71,0.0,15.23
GGLA2,2019-09-14T06:33:00Z,43.39,0.0,15.23
GGLA2,2019-09-14T07:33:00Z,41.59,0.0,15.23
GGLA2,2019-09-14T08:33:00Z,40.5,103.0,15.23
GGLA2,2019-09-14T09:33:00Z,39.9,103.0,15.23
GGLA2,2019-09-14T10:33:00Z,38.89,103.0,15.24
GGLA2,2019-09-14T11:33:00Z,38.61,103.0,15.26
GGLA2,2019-09-14T12:33:00Z,38.5,103.0,15.26
GGLA2,2019-09-14T13:33:00Z,38.19,103.0,15.26
GGLA2,2019-09-14T14:33:00Z,37.99,103.0,15.26
GGLA2,2019-09-14T15:33:00Z,37.9,103.0,15.26
GGLA2,2019-09-14T16:33:00Z,37.6,103.0,15.26
GGLA2,2019-09-14T17:33:00Z,37.9,103.0,15.26
GGLA2,2019-09-14T18:33:00Z,38.19,103.0,15.26
GGLA2,2019-09-14T19:33:00Z,39.09,103.0,15.26
GGLA2,2019-09-14T20:33:00Z,39.6,103.0,15.26
GGLA2,2019-09-14T21:33:00Z,41.5,0.0,15.26
GGLA2,2019-09-14T22:33:00Z,43.0,0.0,15.26
GGLA2,2019-09-14T23:33:00Z,45.39,0.8,15.26
GGLA2,2019-09-15T00:33:00Z,46.2,0.4,15.26
GGLA2,2019-09-15T01:33:00Z,46.8,0.5,15.26
GGLA2,2019-09-15T02:33:00Z,47.3,0.0,15.26
GGLA2,2019-09-15T03:33:00Z,46.29,0.0,15.26
GGLA2,2019-09-15T04:33:00Z,44.4,103.0,15.26
GGLA2,2019-09-15T05:33:00Z,44.01,0.0,15.26
GGLA2,2019-09-15T06:33:00Z,43.81,103.0,15.26
GGLA2,2019-09-15T07:33:00Z,44.49,0.0,15.26
GGLA2,2019-09-15T08:33:00Z,44.29,0.0,15.26
GGLA2,2019-09-15T09:33:00Z,42.4,103.0,15.26
GGLA2,2019-09-15T10:33:00Z,42.21,103.0,15.26
GGLA2,2019-09-15T11:33:00Z,42.8,103.0,15.26
GGLA2,2019-09-15T12:33:00Z,42.91,103.0,15.26
GGLA2,2019-09-15T13:33:00Z,42.91,103.0,15.26
GGLA2,2019-09-15T14:33:00Z,43.2,0.0,15.26
GGLA2,2019-09-15T15:33:00Z,42.49,103.0,15.26
GGLA2,2019-09-15T16:33:00Z,43.0,0.0,15.26
GGLA2,2019-09-15T17:33:00Z,44.01,0.5,15.26
GGLA2,2019-09-15T18:33:00Z,44.71,0.3,15.26
GGLA2,2019-09-15T19:33:00Z,45.81,0.6,15.26
GGLA2,2019-09-15T20:33:00Z,45.3,0.6,15.26
GGLA2,2019-09-15T21:33:00Z,46.51,0.2,15.26
GGLA2,2019-09-15T22:33:00Z,50.0,0.0,15.26
GGLA2,2019-09-15T23:33:00Z,49.6,0.3,15.26
GGLA2,2019-09-16T00:33:00Z,47.61,0.3,15.26
GGLA2,2019-09-16T01:33:00Z,48.0,0.6,15.26
GGLA2,2019-09-16T02:33:00Z,48.0,0.3,15.26
GGLA2,2019-09-16T03:33:00Z,45.81,0.5,15.26
GGLA2,2019-09-16T04:33:00Z,42.4,0.3,15.26
GGLA2,2019-09-16T05:33:00Z,40.89,0.0,15.26
GGLA2,2019-09-16T06:33:00Z,40.8,0.0,15.26
GGLA2,2019-09-16T07:33:00Z,41.4,0.0,15.26
GGLA2,2019-09-16T08:33:00Z,42.21,0.4,15.26
GGLA2,2019-09-16T09:33:00Z,41.5,0.0,15.26
GGLA2,2019-09-16T10:33:00Z,42.91,0.0,15.26
GGLA2,2019-09-16T11:33:00Z,41.9,0.8,15.26
GGLA2,2019-09-16T12:33:00Z,41.0,0.7,15.26
GGLA2,2019-09-16T13:33:00Z,41.0,1.3,15.26
GGLA2,2019-09-16T14:33:00Z,41.59,1.1,15.26
GGLA2,2019-09-16T15:33:00Z,41.2,1.1,15.26
GGLA2,2019-09-16T16:33:00Z,40.69,1.1,15.26
GGLA2,2019-09-16T17:33:00Z,40.41,0.9,15.26
GGLA2,2019-09-16T18:33:00Z,41.31,1.0,15.26
GGLA2,2019-09-16T19:33:00Z,42.21,0.3,15.26
GGLA2,2019-09-16T20:33:00Z,42.6,0.0,15.26
GGLA2,2019-09-16T21:33:00Z,44.01,0.0,15.26
GGLA2,2019-09-16T22:33:00Z,45.19,1.2,15.26
GGLA2,2019-09-16T23:33:00Z,47.41,0.5,15.26
GGLA2,2019-09-17T00:33:00Z,47.8,0.8,15.26
GGLA2,2019-09-17T01:33:00Z,47.3,0.0,15.26
GGLA2,2019-09-17T02:33:00Z,46.8,0.0,15.26
GGLA2,2019-09-17T03:33:00Z,45.3,0.0,15.26
GGLA2,2019-09-17T04:33:00Z,42.91,0.0,15.26
GGLA2,2019-09-17T05:33:00Z,42.69,0.0,15.26
GGLA2,2019-09-17T06:33:00Z,42.4,0.0,15.26
GGLA2,2019-09-17T07:33:00Z,42.49,0.5,15.26
GGLA2,2019-09-17T08:33:00Z,42.1,0.0,15.26
GGLA2,2019-09-17T09:33:00Z,42.1,0.0,15.26
GGLA2,2019-09-17T10:33:00Z,40.8,0.0,15.26
GGLA2,2019-09-17T11:33:00Z,40.3,103.0,15.26
GGLA2,2019-09-17T12:33:00Z,39.7,103.0,15.26
GGLA2,2019-09-17T13:33:00Z,39.09,103.0,15.26
GGLA2,2019-09-17T14:33:00Z,38.89,103.0,15.28
GGLA2,2019-09-17T15:33:00Z,36.81,103.0,15.36
GGLA2,2019-09-17T16:33:00Z,36.5,103.0,15.36
GGLA2,2019-09-17T17:33:00Z,36.81,103.0,15.36
GGLA2,2019-09-17T18:33:00Z,37.4,103.0,15.36
GGLA2,2019-09-17T19:33:00Z,37.8,0.0,15.36
GGLA2,2019-09-17T20:33:00Z,39.0,0.0,15.36
GGLA2,2019-09-17T21:33:00Z,39.2,0.0,15.36
GGLA2,2019-09-17T22:33:00Z,39.2,0.0,15.36
GGLA2,2019-09-17T23:33:00Z,39.4,0.0,15.36
GGLA2,2019-09-18T00:33:00Z,43.0,103.0,15.36
GGLA2,2019-09-18T01:33:00Z,41.2,0.0,15.36
GGLA2,2019-09-18T02:33:00Z,42.3,0.0,15.36
GGLA2,2019-09-18T03:33:00Z,42.4,0.0,15.36
GGLA2,2019-09-18T04:33:00Z,41.5,0.0,15.36
GGLA2,2019-09-18T05:33:00Z,41.59,0.0,15.36
GGLA2,2019-09-18T06:33:00Z,41.5,0.0,15.36
GGLA2,2019-09-18T07:33:00Z,41.59,0.3,15.36
GGLA2,2019-09-18T08:33:00Z,40.5,0.0,15.37
GGLA2,2019-09-18T09:33:00Z,38.7,0.0,15.47
GGLA2,2019-09-18T10:33:00Z,36.81,103.0,15.58
GGLA2,2019-09-18T11:33:00Z,35.8,103.0,15.66
GGLA2,2019-09-18T12:33:00Z,35.8,103.0,15.71
GGLA2,2019-09-18T13:33:00Z,36.61,103.0,15.75
GGLA2,2019-09-18T14:33:00Z,37.2,103.0,15.78
GGLA2,2019-09-18T15:33:00Z,38.1,103.0,15.82
GGLA2,2019-09-18T16:33:00Z,37.6,103.0,15.92
GGLA2,2019-09-18T17:33:00Z,36.7,103.0,16.08
GGLA2,2019-09-18T18:33:00Z,35.49,103.0,16.21
GGLA2,2019-09-18T19:33:00Z,37.0,103.0,16.24
GGLA2,2019-09-18T20:33:00Z,39.51,103.0,16.27
GGLA2,2019-09-18T21:33:00Z,41.5,0.0,16.27
GGLA2,2019-09-18T22:33:00Z,42.3,0.0,16.28
GGLA2,2019-09-18T23:33:00Z,43.5,0.8,16.28
GGLA2,2019-09-19T00:33:00Z,43.0,0.0,16.29
GGLA2,2019-09-19T01:33:00Z,43.0,0.0,16.32
GGLA2,2019-09-19T02:33:00Z,42.49,0.0,16.32
GGLA2,2019-09-19T03:33:00Z,41.4,103.0,16.35
GGLA2,2019-09-19T04:33:00Z,40.8,0.0,16.35
GGLA2,2019-09-19T05:33:00Z,40.3,0.0,16.36
GGLA2,2019-09-19T06:33:00Z,39.79,0.0,16.36
GGLA2,2019-09-19T07:33:00Z,38.19,0.0,16.4
GGLA2,2019-09-19T08:33:00Z,37.51,0.0,16.43
GGLA2,2019-09-19T09:33:00Z,38.1,103.0,16.44
GGLA2,2019-09-19T10:33:00Z,37.51,103.0,16.44
GGLA2,2019-09-19T11:33:00Z,37.4,0.0,16.46
GGLA2,2019-09-19T12:33:00Z,38.1,0.0,16.46
GGLA2,2019-09-19T13:33:00Z,37.9,0.0,16.46
GGLA2,2019-09-19T14:33:00Z,37.29,103.0,16.48
GGLA2,2019-09-19T15:33:00Z,37.51,103.0,16.49
GGLA2,2019-09-19T16:33:00Z,37.71,0.0,16.49
GGLA2,2019-09-19T17:33:00Z,38.7,0.0,16.49
GGLA2,2019-09-19T18:33:00Z,39.09,0.0,16.49
GGLA2,2019-09-19T19:33:00Z,39.99,0.0,16.49
GGLA2,2019-09-19T20:33:00Z,40.5,0.0,16.49
GGLA2,2019-09-19T21:33:00Z,41.9,0.0,16.49
GGLA2,2019-09-19T22:33:00Z,42.1,0.0,16.49
GGLA2,2019-09-19T23:33:00Z,43.11,0.0,16.49
GGLA2,2019-09-20T00:33:00Z,42.91,0.0,16.49
GGLA2,2019-09-20T01:33:00Z,44.29,0.9,16.49
GGLA2,2019-09-20T02:33:00Z,43.2,0.2,16.49
GGLA2,2019-09-20T03:33:00Z,42.6,0.9,16.49
GGLA2,2019-09-20T04:33:00Z,42.8,0.0,16.49
GGLA2,2019-09-20T05:33:00Z,42.49,0.0,16.49
GGLA2,2019-09-20T06:33:00Z,42.01,0.0,16.49
GGLA2,2019-09-20T07:33:00Z,41.7,0.0,16.49
GGLA2,2019-09-20T08:33:00Z,40.21,0.0,16.5
GGLA2,2019-09-20T09:33:00Z,38.5,0.0,16.51
GGLA2,2019-09-20T10:33:00Z,38.1,0.0,16.52
GGLA2,2019-09-20T11:33:00Z,37.6,0.0,16.55
GGLA2,2019-09-20T12:33:00Z,37.71,0.0,16.6
GGLA2,2019-09-20T13:33:00Z,36.19,103.0,16.66
GGLA2,2019-09-20T14:33:00Z,36.19,103.0,16.71
GGLA2,2019-09-20T15:33:00Z,37.9,0.0,16.76
GGLA2,2019-09-20T16:33:00Z,38.1,103.0,16.89
GGLA2,2019-09-20T17:33:00Z,37.29,103.0,16.99
GGLA2,2019-09-20T18:33:00Z,38.89,0.0,17.04
GGLA2,2019-09-20T19:33:00Z,39.2,103.0,17.11
GGLA2,2019-09-20T20:33:00Z,40.5,0.0,17.13
GGLA2,2019-09-20T21:33:00Z,40.8,0.0,17.14
GGLA2,2019-09-20T22:33:00Z,41.7,103.0,17.22
GGLA2,2019-09-20T23:33:00Z,42.01,0.0,17.29
GGLA2,2019-09-21T00:33:00Z,42.91,0.0,17.29
GGLA2,2019-09-21T01:33:00Z,45.19,0.0,17.29
GGLA2,2019-09-21T02:33:00Z,44.71,0.0,17.36
GGLA2,2019-09-21T03:33:00Z,44.71,0.0,17.38
GGLA2,2019-09-21T04:33:00Z,44.29,0.0,17.4
GGLA2,2019-09-21T05:33:00Z,43.9,0.0,17.44
GGLA2,2019-09-21T06:33:00Z,42.91,103.0,17.52
GGLA2,2019-09-21T07:33:00Z,42.01,103.0,17.62
GGLA2,2019-09-21T08:33:00Z,43.3,0.0,17.62
GGLA2,2019-09-21T09:33:00Z,43.9,0.0,17.62
GGLA2,2019-09-21T10:33:00Z,43.59,0.3,17.62
GGLA2,2019-09-21T11:33:00Z,42.4,0.0,17.62
GGLA2,2019-09-21T12:33:00Z,42.4,0.0,17.62
GGLA2,2019-09-21T13:33:00Z,42.21,0.1,17.62
GGLA2,2019-09-21T14:33:00Z,41.79,0.0,17.62
GGLA2,2019-09-21T15:33:00Z,41.31,0.0,17.63
GGLA2,2019-09-21T16:33:00Z,41.0,0.0,17.63
GGLA2,2019-09-21T17:33:00Z,40.69,0.0,17.63
GGLA2,2019-09-21T18:33:00Z,41.11,0.0,17.63
GGLA2,2019-09-21T19:33:00Z,40.89,0.0,17.64
GGLA2,2019-09-21T20:33:00Z,40.8,0.0,17.65
GGLA2,2019-09-21T21:33:00Z,40.41,0.1,17.66
GGLA2,2019-09-21T22:33:00Z,41.59,0.0,17.66
GGLA2,2019-09-21T23:33:00Z,41.5,0.0,17.67
GGLA2,2019-09-22T00:33:00Z,39.6,0.0,17.69
GGLA2,2019-09-22T01:33:00Z,39.9,0.0,17.7
GGLA2,2019-09-22T02:33:00Z,39.79,0.0,17.7
GGLA2,2019-09-22T03:33:00Z,39.2,0.0,17.7
GGLA2,2019-09-22T04:33:00Z,39.2,0.0,17.7
GGLA2,2019-09-22T05:33:00Z,38.1,103.0,17.7
