DATE,gates,buri,usgs
2016-08-20 00:00:00-08:00,7.182870370370371,,9.608333333333333
2016-08-21 00:00:00-08:00,7.708333333333335,,10.21458333333333
2016-08-22 00:00:00-08:00,6.525462962962962,,10.287500000000001
2016-08-23 00:00:00-08:00,7.472222222222224,,10.601041666666669
2016-08-24 00:00:00-08:00,8.064814814814813,,8.064583333333333
2016-08-25 00:00:00-08:00,8.037037037037036,,8.433333333333335
2016-08-26 00:00:00-08:00,10.49537037037037,,12.164583333333335
2016-08-27 00:00:00-08:00,11.60185185185185,,13.89583333333333
2016-08-28 00:00:00-08:00,10.814814814814815,,14.485416666666666
2016-08-29 00:00:00-08:00,8.914351851851853,,12.810416666666663
2016-08-30 00:00:00-08:00,9.06712962962963,,15.358333333333336
2016-08-31 00:00:00-08:00,9.444444444444445,,12.790624999999993
2016-09-01 00:00:00-08:00,9.95601851851852,,11.513541666666669
2016-09-02 00:00:00-08:00,10.569444444444443,,11.539583333333331
2016-09-03 00:00:00-08:00,10.574074074074074,,10.6875
2016-09-04 00:00:00-08:00,8.162037037037036,,9.139583333333338
2016-09-05 00:00:00-08:00,7.060185185185187,,10.2875
2016-09-06 00:00:00-08:00,4.027777777777778,,7.527083333333331
2016-09-07 00:00:00-08:00,5.196759259259259,,8.541666666666666
2016-09-08 00:00:00-08:00,5.516203703703705,,9.45625
2016-09-09 00:00:00-08:00,6.435185185185184,,8.326041666666667
2016-09-10 00:00:00-08:00,6.381944444444443,,9.061458333333334
2016-09-11 00:00:00-08:00,4.587962962962963,,4.502083333333334
2016-09-12 00:00:00-08:00,5.993055555555556,,8.883333333333335
2016-09-13 00:00:00-08:00,5.185185185185186,,9.414583333333335
2016-09-14 00:00:00-08:00,4.305555555555556,,9.155208333333334
2016-09-15 00:00:00-08:00,5.023148148148149,,7.020833333333336
2016-09-16 00:00:00-08:00,3.7476851851851847,,7.692708333333332
2016-09-17 00:00:00-08:00,4.1875,,7.970833333333331
2016-09-18 00:00:00-08:00,4.861111111111112,,8.28125
2016-09-19 00:00:00-08:00,4.206018518518518,,7.215625000000003
2016-09-20 00:00:00-08:00,5.606481481481481,,5.986458333333335
2016-09-21 00:00:00-08:00,4.25462962962963,,7.835416666666666
2016-09-22 00:00:00-08:00,2.844907407407408,,7.312499999999999
2016-09-23 00:00:00-08:00,0.6898148148148148,,6.25
2016-09-24 00:00:00-08:00,2.122685185185185,,6.927083333333333
2016-09-25 00:00:00-08:00,1.2523148148148149,,6.627083333333332
2016-09-26 00:00:00-08:00,0.30092592592592576,,4.0635416666666675
2016-09-27 00:00:00-08:00,0.2986111111111107,,4.720833333333334
2016-09-28 00:00:00-08:00,0.10879629629629617,,4.079166666666667
2016-09-29 00:00:00-08:00,0.16435185185185155,,3.0999999999999983
2016-09-30 00:00:00-08:00,0.34953703703703715,,3.2312499999999997
2016-10-01 00:00:00-08:00,3.7013888888888893,,2.8750000000000004
2016-10-02 00:00:00-08:00,0.9861111111111113,,2.4916666666666667
2016-10-03 00:00:00-08:00,-0.6527777777777779,,2.8864583333333322
2016-10-04 00:00:00-08:00,-0.23148148148148182,,2.6270833333333328
2016-10-05 00:00:00-08:00,-1.2199074074074072,,2.373958333333333
2016-10-06 00:00:00-08:00,-0.9745370370370373,,0.8239583333333339
2016-10-07 00:00:00-08:00,-1.7291666666666659,,-0.7239583333333339
2016-10-08 00:00:00-08:00,1.7893518518518514,,0.2687500000000012
2016-10-09 00:00:00-08:00,2.4814814814814814,,0.43333333333333357
2016-10-10 00:00:00-08:00,3.6689814814814814,,0.3166666666666668
2016-10-11 00:00:00-08:00,7.287037037037041,,1.5802083333333343
2016-10-12 00:00:00-08:00,4.472222222222222,,-0.007291666666666918
2016-10-13 00:00:00-08:00,1.3148148148148153,,-1.1614583333333333
2016-10-14 00:00:00-08:00,-2.069444444444444,,-1.786458333333333
2016-10-15 00:00:00-08:00,-6.523148148148148,,-3.6687499999999975
2016-10-16 00:00:00-08:00,-6.976851851851851,,-5.927083333333331
2016-10-17 00:00:00-08:00,-6.215277777777778,,-4.741666666666667
2016-10-18 00:00:00-08:00,-1.5648148148148147,,-5.193749999999999
2016-10-19 00:00:00-08:00,-1.2638888888888886,,-8.127083333333331
2016-10-20 00:00:00-08:00,-0.18287037037037054,,-4.427083333333335
2016-10-21 00:00:00-08:00,-2.252314814814815,,-3.9604166666666667
2016-10-22 00:00:00-08:00,-8.388888888888888,,-3.2843750000000003
2016-10-23 00:00:00-08:00,-10.372685185185185,,-8.614583333333334
2016-10-24 00:00:00-08:00,-10.340277777777777,,-12.161458333333334
2016-10-25 00:00:00-08:00,-2.4212962962962963,,-11.580208333333337
2016-10-26 00:00:00-08:00,-0.16203703703703698,,-12.64895833333334
2016-10-27 00:00:00-08:00,-3.5625000000000004,,-12.180208333333328
2016-10-28 00:00:00-08:00,-0.7129629629629631,,-6.380208333333331
2016-10-29 00:00:00-08:00,-0.4189814814814814,,-2.2052083333333328
2016-10-30 00:00:00-08:00,0.5740740740740738,,-0.24062500000000006
2016-10-31 00:00:00-08:00,0.3495370370370369,,-3.0031250000000003
2016-11-01 00:00:00-08:00,0.13657407407407393,,-6.017708333333331
2016-11-02 00:00:00-08:00,-0.12268518518518516,,-4.031249999999999
2016-11-03 00:00:00-08:00,-4.127314814814816,,-4.739583333333332
2016-11-04 00:00:00-08:00,-4.902777777777778,,-7.527083333333331
2016-11-05 00:00:00-08:00,-6.534722222222225,,-4.269791666666667
2016-11-06 00:00:00-08:00,-2.8511111111111114,,-5.724999999999999
2016-11-07 00:00:00-09:00,-1.689814814814815,,-9.702083333333336
2016-11-08 00:00:00-09:00,1.608796296296296,,-8.808333333333332
2016-11-09 00:00:00-09:00,2.479166666666667,,-7.028125000000003
2016-11-10 00:00:00-09:00,0.9097222222222222,,-0.7822916666666676
2016-11-11 00:00:00-09:00,-0.3449074074074073,,-1.2416666666666671
2016-11-12 00:00:00-09:00,-0.17129629629629653,,-1.5593749999999995
2016-11-13 00:00:00-09:00,0.09490740740740729,,-4.508333333333332
2016-11-14 00:00:00-09:00,-2.3587962962962963,,-5.768749999999998
2016-11-15 00:00:00-09:00,-5.150462962962963,,-9.713541666666666
2016-11-16 00:00:00-09:00,-7.925925925925925,,-11.455208333333333
2016-11-17 00:00:00-09:00,-7.983796296296295,,-12.116666666666672
2016-11-18 00:00:00-09:00,-9.120370370370368,,-16.985416666666666
2016-11-19 00:00:00-09:00,-10.152777777777779,,-20.338541666666668
2016-11-20 00:00:00-09:00,-6.469907407407407,,-20.892708333333335
2016-11-21 00:00:00-09:00,-6.479166666666668,,-22.219791666666666
2016-11-22 00:00:00-09:00,-9.756944444444445,,-26.997916666666654
2016-11-23 00:00:00-09:00,-7.483796296296298,,-25.867708333333326
2016-11-24 00:00:00-09:00,-10.395833333333334,,-26.052083333333332
2016-11-25 00:00:00-09:00,-7.018518518518519,,-21.23958333333334
2016-11-26 00:00:00-09:00,-5.328703703703704,,-14.85
2016-11-27 00:00:00-09:00,-6.347222222222222,,-15.033333333333337
2016-11-28 00:00:00-09:00,-9.268518518518519,,-12.51770833333333
2016-11-29 00:00:00-09:00,-15.592592592592597,,-14.779166666666669
2016-11-30 00:00:00-09:00,-10.770833333333334,,-15.140624999999998
2016-12-01 00:00:00-09:00,-3.2962962962962963,,-8.571874999999997
2016-12-02 00:00:00-09:00,-8.298611111111109,,-9.617708333333335
2016-12-03 00:00:00-09:00,-17.835648148148156,,-12.892708333333333
2016-12-04 00:00:00-09:00,-23.400462962962965,,-22.056250000000002
2016-12-05 00:00:00-09:00,-17.416666666666664,,-30.439583333333342
2016-12-06 00:00:00-09:00,-11.337962962962962,,-25.703125
2016-12-07 00:00:00-09:00,-15.071759259259261,,-25.68020833333334
2016-12-08 00:00:00-09:00,-13.497685185185189,,-24.287499999999998
2016-12-09 00:00:00-09:00,-15.377314814814817,,-29.20416666666667
2016-12-10 00:00:00-09:00,-12.819444444444443,,-33.10104166666665
2016-12-11 00:00:00-09:00,-12.30324074074074,,-32.80625000000001
2016-12-12 00:00:00-09:00,-7.567129629629629,,-33.45416666666666
2016-12-13 00:00:00-09:00,-8.254629629629628,,-33.94791666666669
