"TOA5","Truwels20117031-Station2","CR6","6665","CR6.Std.06.03","CPU:HM2017031_ice_HRQ1_MIn60.CR6","19999","AERJIN_ICE_Hr"
"TIMESTAMP","RECORD","batt_volt_Min","PTemp","DR_Avg","UR_Avg","DLR_Avg","ULR_Avg","Rn_Avg","Albedo_Avg","Air_T_3m_Avg","Air_RH_3m_Avg","Vapor_p_3m_Avg","Air_T_1m_Avg","Air_RH_1m_Avg","Vapor_p_1m_Avg","SBTempC_Avg","TargTempC_Avg","RainSnow","WS_3m","WD_3m","Std_WD_3m","WS_1m","WD_1m","Std_WD_1m","Pressure_Avg","Raw_Distance_Avg","SignalQuality_Avg","Snow_depth_Avg"
"TS","RN","V","DegC","W/m2","W/m2","W/m2","W/m2","W/m2","%","DegC","%","kPa","DegC","%","kPa","","DegC","mm","m/s","Deg","Deg","m/s","Deg","Deg","hPa","","","cm"
"","","Min","Smp","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Smp","WVc","WVc","WVc","WVc","WVc","WVc","Avg","Avg","Avg","Avg"
"2021-04-22 19:00:00",21553,13.9,12.29,361.3804,279.6663,253.1371,326.3174,8.533942,0.7749358,6.60347,53.77216,0.5194743,6.843996,53.62179,0.526702,14.4,0.3,289.5221,0.19,217.7,47.94,0.187,194.1,49.96,940.2092,1.261,193,-127.6
"2021-04-22 20:00:00",21554,14.01,9.54,208.9513,145.7111,249.4588,320.7739,-8.074854,0.6701021,5.222768,59.26463,0.5241883,5.356341,59.4515,0.5307904,12.39,-0.118,283.0098,0.114,172.1,15.05,0.02,122.1,27.48,939.7979,1.267,196.7,-127.9
"2021-04-22 21:00:00",21555,13.24,5.373,23.60418,18.65613,247.1044,313.6503,-61.59779,0.9994292,5.104645,54.06343,0.4740242,2.846976,69.298,0.518216,6.354,-1.19,273.9767,0.456,34.55,24.22,0.238,23.36,17.11,939.5937,1.259,198.2,-127.1
"2021-04-22 22:00:00",21556,13.13,2.821,1.354463,3.919797,244.8457,309.952,-67.67165,2.225822,4.095117,56.53144,0.4620954,2.199521,69.4401,0.4945279,2.724,-1.78,271.9058,0.684,39.61,24.89,0.246,36.03,14.15,939.5505,1.261,194.9,-127
"2021-04-22 23:00:00",21557,13.06,1.597,0,2.034523,242.9171,307.2483,-66.36575,0,3.221137,61.41597,0.4721658,1.423724,73.02738,0.493722,1.507,-2.217,271.3712,1.02,27.48,18.45,0.576,29.37,12.05,939.5684,1.263,193.1,-127.1
"2021-04-23 00:00:00",21558,13.03,0.551,0,1.502817,240.6982,303.5844,-64.38896,0,2.630577,62.47408,0.4607155,0.416212,76.73832,0.4820895,0.847,-3.014,270.7659,0.634,39.23,21,0.226,35.85,14.01,939.6323,1.266,192.1,-127.2
"2021-04-23 01:00:00",21559,12.98,0.178,0.005103341,2.03625,239.5829,302.3181,-64.76638,1.710445,2.344535,62.53282,0.4517593,0.4998603,74.36738,0.4694504,0.278,-3.178,270.6947,1.115,33.72,14.38,0.53,32.93,10.98,939.5854,1.267,191,-127.2
"2021-04-23 02:00:00",21560,12.98,0.366,0,1.845006,239.477,302.0005,-64.36854,0,2.28283,61.56326,0.4428335,0.8990231,69.50301,0.4523151,0.818,-3.255,270.3389,1.339,25.85,15.96,0.902,26.95,13.37,939.4924,1.267,190,-127.3
"2021-04-23 03:00:00",21561,12.95,0.083,0,1.693457,239.0467,299.6612,-62.30793,0,2.005048,61.86687,0.436314,0.226158,71.88143,0.4449752,0.371,-3.795,270.3745,1.082,34.65,23.84,0.498,34.49,17.06,939.2631,1.269,189.8,-127.4
"2021-04-23 04:00:00",21562,12.94,-0.624,0,2.143703,237.3346,296.0932,-60.90231,0,1.354241,64.63954,0.4351185,-0.6951289,75.49224,0.437863,-0.366,-4.605,269.3081,0.663,21.94,21.15,0.448,27.31,12.98,938.9631,1.272,188.6,-127.5
"2021-04-23 05:00:00",21563,12.93,-1.668,0,1.18418,234.2984,292.2286,-59.11445,0,0.6457593,66.88522,0.4279333,-2.173372,82.45101,0.4293375,-1.384,-5.485,268.6336,0.517,44.12,22.29,0.095,37.19,4.734,938.918,1.276,188.1,-127.7
"2021-04-23 06:00:00",21564,12.91,-1.922,1.557338,4.297523,233.6451,292.1661,-61.2612,3.078249,0.1595001,69.08624,0.4267319,-1.66925,78.14737,0.4220081,-1.708,-5.349,268.4562,1.204,23.31,19.05,0.77,30.24,13.65,938.895,1.276,187.6,-127.6
"2021-04-23 07:00:00",21565,12.93,-1.863,16.12061,16.44925,234.1091,291.458,-57.67754,1.069986,0.4185511,67.82648,0.4269363,-2.051765,79.93582,0.4198276,-1.348,-5.54,269.2371,0.651,34.35,22.32,0.27,33.71,8.36,938.7965,1.277,187.5,-127.8
"2021-04-23 08:00:00",21566,12.99,-1.705,34.98883,32.0965,233.6577,290.5847,-54.03468,0.9197321,0.5032847,67.28504,0.4260167,-1.804213,78.22806,0.4183821,-1.15,-5.752,269.9122,0.578,29.83,22.14,0.305,31.48,10.99,938.8014,1.276,187.4,-127.7
"2021-04-23 09:00:00",21567,13.06,0.584,165.8347,94.03098,234.7596,292.7465,13.81676,0.6903468,1.603451,62.78315,0.4290916,-1.205109,75.72657,0.4226289,0.308,-4.964,276.4125,0.244,39.86,23.38,0.116,35.83,5.178,938.7853,1.276,187,-127.9
"2021-04-23 10:00:00",21568,13.48,6.679,388.6711,230.0922,240.8586,308.4518,90.98572,0.5900187,5.111104,48.32732,0.4202386,4.159318,52.59814,0.4261097,7.127,-1.296,290.3997,0.018,169.1,11.27,0.069,29.29,18.72,938.707,"NAN",185.7,"NAN"
"2021-04-23 11:00:00",21569,14.52,11.14,517.4713,331.2379,246.9758,322.5329,110.6762,0.6392691,5.74895,44.65546,0.4086815,6.209886,44.28526,0.4181043,10.1,0.131,294.9878,0.088,277.8,31.56,0.052,334.9,33.4,938.4965,"NAN",185.3,"NAN"
"2021-04-23 12:00:00",21570,14.02,14.96,623.558,412.8688,252.1545,330.7313,132.1125,0.6618975,7.375954,44.42121,0.4550403,8.2918,43.09914,0.4687966,12.89,0.512,295.2823,0.012,270.4,9.54,0.005,297.6,4.201,938.3754,1.261,203.1,-127.8
"2021-04-23 13:00:00",21571,13.96,17.03,702.9376,480.058,256.4544,334.811,144.5231,0.6828005,8.31568,39.57494,0.4331989,9.060198,38.89734,0.4479052,13.8,0.561,294.9878,0.077,301,19.22,0.03,324.3,15.03,938.2262,1.26,216.5,-127.9
"2021-04-23 14:00:00",21572,13.96,15.24,755.2062,532.6996,257.6829,332.2841,147.9054,0.7052587,7.87886,40.26577,0.4282834,8.352925,39.97551,0.4395206,11.86,0.482,292.0482,0.907,320.3,25.83,0.778,342.8,17.53,938.0272,1.264,201.5,-128.2
"2021-04-23 15:00:00",21573,14,13.41,753.3246,543.9939,259.157,333.5015,134.9863,0.7221819,8.563702,40.60374,0.4522422,8.905566,40.91049,0.4658733,14.21,0.753,294.3621,0.418,311.9,37.55,0.355,334.6,44.78,937.8863,1.274,203.7,-129.4
"2021-04-23 16:00:00",21574,13.99,12.08,721.634,529.2582,259.2871,329.8525,121.8104,0.7334569,8.455314,38.60848,0.4267566,8.556898,39.05466,0.4347775,12.09,0.448,288.0982,1.926,325.9,16.66,1.633,341.6,18.97,937.6132,"NAN",219.6,"NAN"
"2021-04-23 17:00:00",21575,13.99,12.34,636.8883,473.672,260.2237,328.4938,94.94628,0.7439366,9.239397,35.23847,0.4104982,9.194765,36.29483,0.421615,11.84,0.497,286.0949,2.358,325.8,12.57,1.864,335.7,12.86,937.336,1.292,194.2,-131.3
"2021-04-23 18:00:00",21576,13.95,12.55,514.8396,389.8556,258.9619,328.2322,55.71367,0.7574854,8.073144,45.55338,0.4871569,8.183576,46.31497,0.4991678,12.31,0.489,287.843,0.786,305.4,47.97,0.661,332.2,52.46,937.0539,1.298,213.9,-131.7
"2021-04-23 19:00:00",21577,13.96,12.34,371.7439,287.4878,257.1012,326.8733,14.48403,0.7737348,7.63994,47.83661,0.4924187,7.552974,49.51956,0.5095472,13.29,0.48,287.5513,0.272,320,49.71,0.211,343.2,41.48,936.9915,1.298,190.7,-131.6
"2021-04-23 20:00:00",21578,14,11.32,216.0657,151.932,256.4078,324.7996,-4.258005,0.6791015,8.406676,43.13375,0.4742801,8.101302,46.23169,0.4980599,15.35,0.241,283.0772,0.17,359.5,51.6,0.104,6.033,36.1,936.8121,1.303,199.4,-132.3
"2021-04-23 21:00:00",21579,13.24,6.727,28.52941,18.54846,250.8845,316.4295,-55.56408,0.9360589,6.18471,49.47184,0.4663005,4.131011,63.01735,0.5139982,7.656,-0.808,275.2652,0.561,41.77,23.41,0.195,40.15,16.34,936.9147,1.313,201.8,-132.8
"2021-04-23 22:00:00",21580,13.13,3.403,1.186721,4.417987,246.7155,311.4146,-67.93032,3.526264,4.497945,54.99361,0.4623002,2.458775,68.68324,0.4998802,2.958,-1.507,271.799,0.814,24.66,34.39,0.345,28.66,23.72,937.1672,1.319,208.1,-133
"2021-04-23 23:00:00",21581,13.06,2.488,0.002323714,1.910167,247.4478,309.8556,-64.31558,0.1610758,4.324492,56.09663,0.4660988,2.516974,67.92474,0.4957288,2.673,-1.788,271.1931,1.029,30.66,20.7,0.57,31.43,17.33,937.5742,1.321,211,-133.2
"2021-04-24 00:00:00",21582,13.02,1.693,0,2.342428,245.9433,307.4171,-63.81627,0,3.903447,57.31102,0.4618563,1.795083,70.62497,0.4896464,1.805,-2.232,270.588,1.058,25.96,22.09,0.714,27.63,13.5,938.058,1.324,211,-133.3
"2021-04-24 01:00:00",21583,12.98,1.865,0.0002211364,1.662207,245.7473,307.2169,-63.1316,0.6801735,3.824685,57.50319,0.460802,2.295872,66.40541,0.4767674,2.453,-2.347,270.6236,1.232,22.96,20.89,0.83,23.24,15.05,938.2838,1.324,209.2,-133.4
"2021-04-24 02:00:00",21584,12.97,1.041,0,2.140271,243.1675,303.1627,-62.13546,0,3.145277,59.42409,0.45412,1.074255,71.52061,0.4714953,1.236,-3.164,269.8056,0.931,22.83,21.97,0.58,30.88,16.89,938.5173,1.327,210.4,-133.5
"2021-04-24 03:00:00",21585,12.97,0.598,0,1.710238,242.3009,301.6824,-61.09173,0,3.033624,58.69591,0.4454883,0.7703958,71.80913,0.4627655,1.112,-3.481,269.6279,0.925,33.75,18.33,0.422,35.66,19.3,938.5325,1.328,209.7,-133.5
"2021-04-24 04:00:00",21586,12.94,-0.084,0,1.454835,239.8038,298.8646,-60.51557,0,2.135317,62.6457,0.4458079,-0.1025613,75.39787,0.4565428,0.268,-4.048,268.811,0.91,27.31,18.9,0.493,32.1,11.63,938.6807,1.33,209.9,-133.5
"2021-04-24 05:00:00",21587,12.94,-0.657,0,1.664723,238.1404,296.5569,-60.08133,0,1.411809,65.52235,0.4427095,-0.5099792,76.19756,0.448133,-0.413,-4.486,268.0307,0.87,29.67,16.71,0.471,31.57,8.97,938.968,1.331,211.4,-133.4
"2021-04-24 06:00:00",21588,12.93,-1.378,1.30359,3.293544,236.4124,293.7921,-59.36968,8.203527,1.141687,65.72363,0.4358339,-1.580137,81.18761,0.4416983,-1.14,-5.107,267.8534,0.71,36,14.99,0.155,39.04,4.831,938.883,1.332,212.5,-133.4
"2021-04-24 07:00:00",21589,12.94,-1.697,16.05428,16.11803,234.6757,292.362,-57.75004,1.029791,0.6832036,67.19817,0.4310139,-1.809493,80.87669,0.432562,-1.434,-5.38,268.0307,0.804,31.3,15.4,0.382,35.35,7.923,938.898,1.331,215.7,-133.3
"2021-04-24 08:00:00",21590,12.99,-1.233,41.19505,35.13772,235.5524,293.0063,-51.39665,0.8610418,0.9470504,65.84451,0.4305266,-1.307218,77.47163,0.4299589,-0.735,-5.16,268.882,0.889,25.74,9.19,0.474,35.81,8.07,938.9373,1.328,221.8,-133.1
"2021-04-24 09:00:00",21591,13.1,1.151,170.9326,97.41749,237.776,296.3186,14.97251,0.6572142,2.175001,60.39953,0.4311865,-0.3273757,73.59538,0.437633,0.95,-4.269,275.8028,0.649,17.5,20.68,0.428,22.86,9.5,938.823,1.325,225.1,-133
"2021-04-24 10:00:00",21592,13.7,6.947,394.2711,228.3459,243.2028,311.3597,97.7683,0.5774276,4.958951,49.66115,0.4301691,4.272253,53.98945,0.4433017,6.958,-0.949,290.5827,0.182,20.66,27.54,0.233,26.27,15.92,938.719,"NAN",214.3,"NAN"
"2021-04-24 11:00:00",21593,14.48,12.04,517.3778,321.776,250.1131,324.94,120.7749,0.6210068,7.401438,40.61811,0.4173177,8.792301,38.05567,0.428764,11.26,0.225,294.3621,0.05,295.5,11.19,0.009,328.3,6.828,938.5976,1.315,206,-133.2
"2021-04-24 12:00:00",21594,14.01,15.19,632.6703,413.256,253.8123,330.9649,142.2616,0.6528833,7.6847,40.27782,0.4227133,8.302728,39.75221,0.4350744,11.28,0.397,294.2885,0.202,305.4,23.56,0.16,337.6,16.84,938.5513,1.312,200.2,-133.1
"2021-04-24 13:00:00",21595,13.96,17.03,710.6895,475.3765,257.6401,334.0188,158.9343,0.6687896,9.083922,40.68966,0.4673972,9.737365,40.35391,0.483195,13.84,0.688,293.3695,0.087,295.2,35.89,0.056,265.7,42.06,938.3182,1.311,249.9,-133.2
"2021-04-24 14:00:00",21596,13.92,17.1,747.89,514.434,261.9463,337.5604,157.8419,0.6877742,9.696477,38.36708,0.4614116,10.34204,38.24174,0.4802305,15.98,0.722,292.782,0.137,308.6,24.72,0.101,342.3,16.52,938.1363,1.33,215.7,-135.3
"2021-04-24 15:00:00",21597,13.93,14.07,761.3851,539.6936,261.6883,333.4004,149.9795,0.7088269,9.12618,36.65605,0.4240636,9.249249,36.98201,0.4314603,13.67,0.572,289.0471,1.31,322.8,19.34,1.193,343.2,19.21,937.8561,1.333,194.7,-135.5
"2021-04-24 16:00:00",21598,13.99,12.74,724.6894,522.1015,260.6367,331.3656,131.859,0.7205325,9.190706,36.81991,0.4274383,9.246506,37.25672,0.4342188,12.73,0.594,287.77,1.453,325.7,20.7,1.334,345.3,21.02,937.4496,"NAN",206.9,"NAN"
"2021-04-24 17:00:00",21599,13.96,13.14,641.3875,470.6566,262.6672,330.4471,102.951,0.7339652,9.778644,34.76246,0.4198492,9.784059,35.46181,0.4284343,12.95,0.564,287.0048,1.692,323.2,16.58,1.451,341.9,16.73,937.1034,1.34,230.4,-136.4
"2021-04-24 18:00:00",21600,13.95,13.43,523.1339,390.9362,263.2634,329.5188,65.94218,0.7476307,9.814287,35.95106,0.4351493,9.824189,36.63501,0.4438684,12.68,0.533,286.6407,1.356,320.5,23.14,1.138,342.5,19.43,936.8108,1.341,231.8,-136.5
"2021-04-24 19:00:00",21601,13.93,12.06,375.7017,282.2309,257.1479,326.3836,24.23522,0.7518114,7.208516,51.04214,0.5112476,7.082264,51.7709,0.5148684,13.84,0.432,282.9011,0.527,181.3,41.48,0.504,174.5,35.74,936.6041,1.35,237,-136.7
"2021-04-24 20:00:00",21602,14,10.07,221.6475,156.8151,254.1288,323.0926,-4.131344,0.6872237,6.57507,55.21054,0.5364549,6.623789,55.95764,0.5455751,11.15,0.101,279.3251,0.186,310.3,62.67,0.115,347.9,28.38,936.3853,1.357,219,-137.3
"2021-04-24 21:00:00",21603,13.26,6.964,44.44048,21.53949,253.5714,317.5761,-41.1038,0.806767,6.761672,51.73825,0.5095071,5.169575,60.31126,0.5319852,8.5,-0.652,275.0145,0.38,74.32,40.7,0.152,62.62,28.63,936.3211,"NAN",242.1,"NAN"
"2021-04-24 22:00:00",21604,13.13,3.638,1.55303,4.689631,248.4713,311.9044,-66.56972,2.406858,4.644898,56.84479,0.4830687,2.659881,69.70505,0.514535,3.352,-1.546,270.7659,0.307,38.39,24.18,0.133,33.47,12.2,936.5534,1.365,232.7,-137.7
"2021-04-24 23:00:00",21605,13.07,2.646,0,2.219544,248.4602,310.4014,-64.16073,0,5.04477,53.72594,0.4692309,2.818326,66.8672,0.4995941,2.808,-1.865,270.1967,0.657,46.83,35.58,0.234,45.51,26.65,936.6271,1.366,226.3,-137.9
"2021-04-25 00:00:00",21606,13.03,1.522,0,1.435025,245.1263,306.778,-63.0867,0,3.93815,57.64965,0.4654824,1.399391,74.31584,0.5018655,1.777,-2.551,269.4146,0.493,34.12,24.98,0.191,32.73,12.26,936.6586,1.371,221.3,-138.1
"2021-04-25 01:00:00",21607,13.01,1.041,0,1.956001,243.764,305.1478,-63.33987,0,3.174352,61.84487,0.4742041,1.267838,73.84812,0.4940399,1.226,-2.751,268.9885,0.93,30.54,15.97,0.619,32.02,8.7,936.8254,1.373,218.8,-138.1
"2021-04-25 02:00:00",21608,12.99,0.479,0,1.597941,242.5463,302.4872,-61.53884,0,3.068626,60.85842,0.4629401,0.5547047,76.75316,0.4877011,0.868,-3.356,268.2079,0.583,34.2,17.4,0.229,38.22,8.06,937.0084,1.375,212.7,-138.3
"2021-04-25 03:00:00",21609,12.97,-0.102,0.0010605,1.830458,240.4985,300.0856,-61.41644,0.1405178,2.457624,62.93954,0.4583348,0.1137922,77.33894,0.4755532,0.104,-3.78,267.8534,0.822,28.55,12.91,0.403,33.54,8.07,937.1589,1.377,206.4,-138.4
"2021-04-25 04:00:00",21610,12.95,0.05,0,1.561467,240.6675,299.9756,-60.86948,0,2.524578,61.52746,0.4504276,0.3949342,73.98367,0.4643131,0.64,-3.777,267.6054,0.974,28.86,16.68,0.573,32.49,11.48,937.0485,1.377,204.3,-138.4
"2021-04-25 05:00:00",21611,12.94,-0.466,0,1.67426,239.1939,296.9526,-59.43299,0,2.072382,62.69027,0.4443599,-0.3661735,76.59314,0.4552538,-0.085,-4.441,267.0034,0.617,35.15,25.17,0.277,34.18,8.6,937.0911,1.379,201.5,-138.5
"2021-04-25 06:00:00",21612,12.93,-0.976,2.090747,4.154355,237.7478,294.9035,-59.21926,2.979704,1.653508,64.19996,0.441333,-1.086444,80.37756,0.4532812,-0.651,-4.849,266.8264,0.616,32.48,17.86,0.257,32.94,6.625,937.0956,1.382,199.3,-138.6
"2021-04-25 07:00:00",21613,12.95,-1.307,18.39607,17.52573,236.28,293.1953,-56.04494,0.9772428,1.326325,65.91041,0.4429475,-1.515764,82.31532,0.4500155,-0.893,-5.245,267.0741,0.338,34.62,14.48,0.072,39.22,4.018,937.0864,1.383,199.4,-138.6
"2021-04-25 08:00:00",21614,13.02,-1.138,36.69685,32.23418,235.9065,293.0081,-52.63891,0.8808583,1.320853,66.15004,0.4443072,-1.256151,80.35497,0.4475377,-0.51,-5.248,267.9243,0.463,30.23,12.16,0.163,34.62,5.715,936.9686,1.382,200,-138.5
"2021-04-25 09:00:00",21615,13.08,1.56,183.5424,99.51612,237.6675,296.9475,24.7463,0.6501473,2.322833,61.77275,0.4454292,-0.01948511,73.86492,0.4495859,1.131,-4.038,276.4843,0.722,23.35,14.26,0.488,31.96,7.527,936.7288,1.379,200.1,-138.5
"2021-04-25 10:00:00",21616,13.59,7.529,398.864,227.1403,244.456,312.9801,103.1996,0.5676023,6.872064,43.8534,0.4328902,4.372091,55.32408,0.4597926,8.12,-0.814,291.3884,0.017,334.1,11.03,0.065,16.76,9.25,936.3666,1.371,198.4,-138.8
"2021-04-25 11:00:00",21617,14.5,12.31,527.1401,321.5009,249.8576,326.221,129.2759,0.609408,7.256539,41.92118,0.4269821,7.840817,41.52732,0.4401021,10.75,0.217,293.6267,0.038,293.4,7.473,0.005,317.3,5.86,936.2648,1.367,196.7,-138.5
"2021-04-25 12:00:00",21618,14,15.55,639.8532,407.0193,253.4276,331.1905,155.0711,0.6358333,8.068388,41.27798,0.4448785,8.670105,40.44607,0.4536639,11.47,0.458,293.1124,0.107,281,30.79,0.038,318.6,25.16,936.0428,1.364,220.4,-138.4
"2021-04-25 13:00:00",21619,13.92,17.61,716.5519,471.8202,258.4196,335.7523,167.3989,0.6583067,9.661301,38.02197,0.4540294,10.10696,38.26109,0.4700416,14.04,0.646,291.9014,0.056,288.7,23.36,0.019,316.7,24.48,935.7126,1.375,221.8,-139.9
"2021-04-25 14:00:00",21620,13.92,16.57,762.3288,515.6505,260.9508,335.9275,171.7018,0.6763404,9.207108,38.77775,0.4510074,9.740714,38.25698,0.4609664,13.84,0.588,288.4995,0.658,317.4,30.98,0.582,341.9,27.5,935.2321,1.391,198.8,-141.4
"2021-04-25 15:00:00",21621,13.97,14.75,768.1641,531.968,261.3841,336.2472,161.333,0.6925645,10.14439,37.26875,0.4614412,10.75716,36.93875,0.4763374,15.5,0.883,291.6448,0.368,313.5,31.88,0.275,339.4,26.86,934.7281,1.389,210.6,-141.4
"2021-04-25 16:00:00",21622,13.93,14.71,723.4903,509.1008,264.2058,337.8816,140.7136,0.703751,11.11213,33.37722,0.4414914,11.87851,32.85025,0.4574544,18.16,0.861,288.4631,0.347,313.4,32.04,0.281,339.7,23.61,934.1788,1.397,190.4,-142.6
"2021-04-25 17:00:00",21623,13.89,15.12,640.3928,458.9266,263.9546,335.7246,109.6962,0.716881,10.96746,34.36017,0.4469717,10.98117,35.57176,0.4624724,18.09,0.811,287.2598,0.407,309.4,42.88,0.358,341.5,43.91,933.707,1.4,213.5,-142.8
"2021-04-25 18:00:00",21624,13.85,15.61,526.2692,384.4022,262.7202,333.6254,70.96191,0.7305865,10.80019,36.11765,0.4607058,10.87224,36.88842,0.4734676,17.18,0.69,284.6051,0.343,307.4,37.26,0.279,337.6,43.17,933.2734,1.408,210.6,-143.5
"2021-04-25 19:00:00",21625,13.89,13.36,384.8681,284.3803,257.1532,327.9112,29.72996,0.739521,8.20377,48.12929,0.5214849,7.890397,50.42708,0.5355761,15.88,0.544,279.3971,0.313,176.4,20.76,0.229,179.6,23.04,932.7847,1.431,188.8,-145.2
"2021-04-25 20:00:00",21626,13.97,10.78,231.9026,161.4999,254.2171,324.2584,0.3613074,0.6804961,7.388259,50.78198,0.5208637,7.312947,51.54635,0.5263912,13.77,0.207,277.3102,0.468,160.1,30.96,0.341,168.9,28.59,932.0065,1.429,207.4,-144.8
"2021-04-25 21:00:00",21627,13.26,6.876,56.72145,22.93103,249.6766,316.6714,-33.20437,0.7351592,5.801459,54.73686,0.5043465,4.72959,61.48492,0.5241804,8.1,-0.77,273.7265,0.26,109.5,62.19,0.114,148.9,45.18,931.5399,1.432,224.3,-144.7
"2021-04-25 22:00:00",21628,13.13,3.661,2.431181,5.001798,246.8818,311.8592,-67.54797,1.327081,5.165536,51.49505,0.4539921,2.597856,68.32825,0.5026858,3.46,-1.587,269.7345,0.255,39.96,27.9,0.081,42.51,12.53,931.1677,1.435,234,-144.8
"2021-04-25 23:00:00",21629,13.06,2.304,0.03088411,2.480125,246.096,309.6037,-65.95694,4.959404,4.516375,54.40931,0.4582033,2.317067,69.00206,0.4967063,2.272,-1.925,269.166,0.844,22.61,23.13,0.587,26.84,11.06,930.9843,1.436,243,-144.8
"2021-04-26 00:00:00",21630,13.04,1.741,0,1.514848,245.3865,307.5706,-63.699,0,4.438787,54.06736,0.4525574,1.970914,69.57829,0.4890579,2.306,-2.437,268.5981,0.629,40.09,24.23,0.278,36.75,15.88,930.6537,1.436,249.9,-144.8
"2021-04-26 01:00:00",21631,13.01,0.696,0,1.159386,242.0029,303.7101,-62.86663,0,3.486639,57.0192,0.4464445,0.4406606,78.02344,0.4919251,0.945,-3.165,267.8534,0.451,39.85,15.96,0.078,38.48,4.621,930.5037,1.437,259,-144.7
"2021-04-26 02:00:00",21632,12.98,0.512,0,2.041743,241.6405,303.0069,-63.40816,0,2.98019,58.74957,0.4441022,0.8843279,72.09366,0.468954,0.825,-3.205,267.6054,1.101,29.22,15.42,0.63,33.72,12.13,930.41,1.436,266,-144.4
"2021-04-26 03:00:00",21633,12.98,0.059,0,1.403626,241.1786,300.6514,-60.8764,0,2.679459,58.79672,0.4350184,0.1859033,75.0903,0.464431,0.395,-3.683,267.0741,0.851,32.21,16.1,0.33,35.5,8.16,930.3928,1.438,264.9,-144.5
"2021-04-26 04:00:00",21634,12.95,0.03,0,1.704739,240.3834,300.0021,-61.32347,0,2.354759,60.52611,0.4375793,0.4538113,71.93734,0.452832,0.575,-3.774,266.6494,1.155,23.28,19.24,0.69,29.72,11.15,930.0641,1.437,267.5,-144.4
"2021-04-26 05:00:00",21635,12.94,-0.696,0.0002890345,1.788754,238.4978,296.3855,-59.67614,1.687601,1.756713,62.80759,0.4348628,-0.5877821,77.18058,0.4515044,-0.459,-4.555,265.8008,0.637,27.58,21.14,0.286,31.68,9.36,929.5656,1.441,259.5,-144.5
"2021-04-26 06:00:00",21636,12.93,-1.092,2.869988,4.74626,237.3993,294.9878,-59.46478,5.851212,1.613383,62.1833,0.4264563,-1.028743,78.68016,0.4457686,-0.686,-4.778,265.4828,0.528,32.89,20.07,0.165,36.98,8.16,929.3378,1.442,261.2,-144.6
"2021-04-26 07:00:00",21637,12.97,-1.323,19.90557,18.79216,235.6881,293.4782,-56.67667,0.9544433,1.070351,65.23564,0.4304555,-1.278836,78.90775,0.4386174,-0.828,-5.095,265.8008,0.692,28.99,21.35,0.237,35.5,8.47,929.0093,1.443,260.2,-144.6
"2021-04-26 08:00:00",21638,13.02,-1.173,36.81649,32.07558,234.6987,292.7202,-53.28056,0.8736228,1.110545,65.14668,0.430884,-1.310831,79.05161,0.4386833,-0.56,-5.296,266.3664,0.58,32.39,20.91,0.264,37.35,8.21,928.6815,1.443,265.7,-144.6
"2021-04-26 09:00:00",21639,13.1,1.758,193.6557,102.1377,236.9839,296.8262,31.67579,0.6210654,2.356675,59.83626,0.4319366,0.1018689,72.36781,0.4437289,1.238,-4.107,276.2331,0.562,28.38,21.69,0.386,29.64,7.118,928.2214,1.439,270.2,-144.5
"2021-04-26 10:00:00",21640,13.56,7.303,398.7108,224.2218,243.4223,312.5377,105.3736,0.5604172,5.371179,46.30289,0.4130186,4.370816,52.4189,0.4329694,7.537,-0.964,291.1319,0.166,7.299,30.5,0.225,26.71,16.96,927.7424,"NAN",271.5,"NAN"
"2021-04-26 11:00:00",21641,14.49,11.61,535.5846,322.3568,249.4791,325.0941,137.6128,0.6011325,6.508522,45.62659,0.4388908,6.927921,45.19427,0.4468573,11.11,0.234,292.9655,0.062,196.4,32.77,0.053,179.4,28.16,927.2934,"NAN",256.3,"NAN"
"2021-04-26 12:00:00",21642,14,15.53,637.4338,401.5304,256.4347,332.4889,159.8491,0.6297237,8.149271,38.86169,0.4208854,8.863998,38.33394,0.4357674,12.19,0.435,292.3783,0.109,290.5,20.71,0.035,326,16.25,927.0158,1.43,232.7,-145.1
"2021-04-26 13:00:00",21643,13.91,17.35,724.8379,471.7315,260.3448,335.1882,178.263,0.6505606,9.042816,38.56279,0.4435402,9.771984,37.91056,0.4579687,12.92,0.6,291.8648,0.201,307.1,29.21,0.124,337.5,24.59,926.7025,1.436,220.5,-145.9
"2021-04-26 14:00:00",21644,13.92,16.96,761.6631,507.9158,265.5646,336.4838,182.8281,0.6668831,9.916849,38.19118,0.464457,10.40862,38.09785,0.4780629,14.15,0.767,291.3884,0.43,317.6,21.53,0.37,344.5,14.59,926.3524,1.439,204.5,-146.4
"2021-04-26 15:00:00",21645,13.91,15.74,718.4102,489.5042,269.4502,338.1712,160.185,0.6811607,10.52078,35.95873,0.45687,11.27984,35.33882,0.4722528,17.22,0.856,290.5461,0.252,313.3,27.81,0.178,345.6,25.01,926.1527,1.435,194.4,-146.3
"2021-04-26 16:00:00",21646,13.92,14.23,741.2837,514.5306,267.0106,333.5874,160.1764,0.6941625,10.42095,34.18407,0.4312316,10.48724,34.77608,0.4406719,14.31,0.606,284.4962,1.778,323.6,16.17,1.499,342.3,16.21,925.5615,1.449,193.7,-147.6
